Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2022,2022-09-12,1,1,23.300,SEA,,DEN,W 17-16,,,,,,,,,,,,,,,,,,0,0%,0,0%,9,47%,
2,2022,2022-09-18,2,2,,SEA,@,SFO,L 7-27,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
3,2022,2022-09-25,3,3,,SEA,,ATL,L 23-27,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
4,2022,2022-10-02,4,4,,SEA,@,DET,W 48-45,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
5,2022,2022-10-09,5,5,23.327,SEA,@,NOR,L 32-39,,0.0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,23,68%,
6,2022,2022-10-16,6,6,23.334,SEA,,ARI,W 19-9,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,19,73%,
7,2022,2022-10-23,7,7,23.341,SEA,@,LAC,W 37-23,,,,,,,,,,,,,,,,,,0,0%,0,0%,16,56%,
8,2022,2022-10-30,8,8,23.348,SEA,,NYG,W 27-13,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0%,0,0%,22,74%,
9,2022,2022-11-06,9,9,,SEA,@,ARI,W 31-21,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
10,2022,2022-11-13,10,10,23.362,SEA,@,TAM,L 16-21,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,14,67%,
11,2022,2022-11-27,11,12,24.011,SEA,,LVR,L 34-40,,,,,,,,,,,,,,,,,,0,0%,0,0%,18,53%,
12,2022,2022-12-04,12,13,24.018,SEA,@,LAR,W 27-23,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,17,63%,
13,2022,2022-12-11,13,14,24.025,SEA,,CAR,L 24-30,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,13,46%,
14,2022,2022-12-15,14,15,24.029,SEA,,SFO,L 13-21,,,,,,,,,,,,,,,,,,0,0%,0,0%,21,75%,
15,2022,2022-12-24,15,16,24.038,SEA,@,KAN,L 10-24,,,,,,,,,,,,,,,,,,0,0%,0,0%,3,13%,
16,2022,2023-01-01,16,17,,SEA,,NYJ,W 23-6,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
17,2022,2023-01-08,17,18,,SEA,,LAR,W 19-16,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
18,2023,2023-09-24,3,3,,ARI,,DAL,W 28-16,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
19,2023,2023-10-01,4,4,,ARI,@,SFO,L 16-35,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
20,2023,2023-10-08,5,5,24.326,ARI,,CIN,L 20-34,,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,5,6%,18,67%,
21,2023,2023-10-15,6,6,24.333,ARI,@,LAR,L 9-26,,0.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0%,10,18%,18,67%,
22,2023,2023-10-22,7,7,24.340,ARI,@,SEA,L 10-20,,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0%,0,0%,15,63%,
23,2023,2023-10-29,8,8,24.347,ARI,,BAL,L 24-31,,,,,,,,,,,,,,,,,,0,0%,1,2%,18,64%,
24,2023,2023-11-05,9,9,24.354,ARI,@,CLE,L 0-27,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,22,79%,
25,2023,2023-11-12,10,10,24.361,ARI,,ATL,W 25-23,,,,,,,,,,,,,,,,,,0,0%,0,0%,17,65%,
26,2023,2023-11-19,11,11,,ARI,@,HOU,L 16-21,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
27,2023,2023-11-26,12,12,,ARI,,LAR,L 14-37,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
28,2023,2023-12-03,13,13,25.017,ARI,@,PIT,W 24-10,,,,,,,,,,,,,,,,,,0,0%,0,0%,16,67%,
29,2023,2023-12-17,14,15,25.031,ARI,,SFO,L 29-45,,,,,,,,,,,,,,,,,,0,0%,4,7%,19,61%,
30,2023,2023-12-24,15,16,25.038,ARI,@,CHI,L 16-27,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,20,69%,
31,2023,2023-12-31,16,17,25.045,ARI,@,PHI,W 35-31,,0.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0%,4,8%,15,60%,
32,2023,2024-01-07,17,18,25.052,ARI,,SEA,L 20-21,,,,,,,,,,,,,,,,,,0,0%,1,2%,17,65%,
33,2024,2024-09-08,1,1,25.297,ARI,@,BUF,L 28-34,,,,,,,,,,,,,,,,,,0,0%,0,0%,17,63%,
34,2024,2024-09-15,2,2,25.304,ARI,,LAR,W 41-10,,,,,,,,,,,,,,,,,,0,0%,8,15%,15,60%,
35,2024,2024-09-22,3,3,25.311,ARI,,DET,L 13-20,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,16,70%,
36,2024,2024-09-29,4,4,25.318,ARI,,WAS,L 14-42,,,,,,,,,,,,,,,,,,0,0%,0,0%,15,65%,
37,2024,2024-10-06,5,5,25.325,ARI,@,SFO,W 24-23,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,19,79%,
38,2024,2024-10-13,6,6,25.332,ARI,@,GNB,L 13-34,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,13,48%,
39,2024,2024-10-21,7,7,25.340,ARI,,LAC,W 17-15,,,,,,,,,,,,,,,,,,0,0%,0,0%,19,87%,
40,2024,2024-10-27,8,8,25.346,ARI,@,MIA,W 28-27,,,,,,,,,,,,,,,,,,0,0%,0,0%,22,85%,
41,2024,2024-11-03,9,9,25.353,ARI,,CHI,W 29-9,,,,,,,,,,,,,,,,,,0,0%,6,8%,18,64%,
42,2024,2024-11-10,10,10,25.360,ARI,,NYJ,W 31-6,,,,,,,,,,,,,,,,,,0,0%,0,0%,13,72%,
43,2024,2024-11-24,11,12,26.008,ARI,@,SEA,L 6-16,,,,,,,,,,,,,,,,,,0,0%,5,8%,18,75%,
