Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Num,Pct,Num,Pct,Num,Pct,Status
28,2022,2022-11-20,11,11,,IND,,PHI,L 16-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
29,2022,2022-11-28,12,12,,IND,,PIT,L 17-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
30,2022,2022-12-04,13,13,,IND,@,DAL,L 19-54,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
31,2022,2022-12-17,14,15,,IND,@,MIN,L 36-39,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
32,2022,2022-12-26,15,16,,IND,,LAC,L 3-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
33,2022,2023-01-01,16,17,,IND,@,NYG,L 10-38,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
34,2022,2023-01-08,17,18,,IND,,HOU,L 31-32,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
35,2023,2023-09-10,1,1,,ARI,@,WAS,L 16-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
36,2023,2023-09-17,2,2,,ARI,,NYG,L 28-31,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
37,2023,2023-09-24,3,3,,ARI,,DAL,W 28-16,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
38,2023,2023-10-01,4,4,,ARI,@,SFO,L 16-35,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
39,2023,2023-10-08,5,5,,ARI,,CIN,L 20-34,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
40,2023,2023-10-15,6,6,,ARI,@,LAR,L 9-26,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
41,2023,2023-10-22,7,7,,ARI,@,SEA,L 10-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
42,2023,2023-10-29,8,8,,ARI,,BAL,L 24-31,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
43,2023,2023-11-05,9,9,24.317,ARI,@,CLE,L 0-27,,17,33%,0,0%,0,0%,
44,2023,2023-11-12,10,10,24.324,ARI,,ATL,W 25-23,*,65,100%,0,0%,0,0%,
45,2023,2023-11-19,11,11,24.331,ARI,@,HOU,L 16-21,*,61,100%,0,0%,0,0%,
46,2023,2023-11-26,12,12,24.338,ARI,,LAR,L 14-37,*,44,62%,0,0%,0,0%,
47,2023,2023-12-03,13,13,24.345,ARI,@,PIT,W 24-10,,6,9%,0,0%,1,4%,
48,2023,2023-12-17,14,15,,ARI,,SFO,L 29-45,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
49,2023,2023-12-24,15,16,,ARI,@,CHI,L 16-27,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
50,2023,2023-12-31,16,17,,ARI,@,PHI,W 35-31,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
51,2023,2024-01-07,17,18,,ARI,,SEA,L 20-21,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
52,2024,2024-09-08,1,1,,ARI,@,BUF,L 28-34,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
53,2024,2024-09-15,2,2,,ARI,,LAR,W 41-10,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
54,2024,2024-09-22,3,3,,ARI,,DET,L 13-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
55,2024,2024-09-29,4,4,,ARI,,WAS,L 14-42,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
56,2024,2024-10-06,5,5,,ARI,@,SFO,W 24-23,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
57,2024,2024-10-13,6,6,,ARI,@,GNB,L 13-34,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
58,2024,2024-10-21,7,7,,ARI,,LAC,W 17-15,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
59,2024,2024-10-27,8,8,,ARI,@,MIA,W 28-27,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
60,2024,2024-11-03,9,9,,ARI,,CHI,W 29-9,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
61,2024,2024-11-10,10,10,,ARI,,NYJ,W 31-6,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
62,2024,2024-11-24,11,12,,ARI,@,SEA,L 6-16,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
