Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1.0,2024.0,2024-09-08,1.0,1.0,22.283,NYG,,MIN,L 6-28,,0.0,3,1,4,1,0,0,0,1,0,0,0,0,0%,16,29%,11,46%,
2.0,2024.0,2024-09-15,2.0,2.0,22.29,NYG,@,WAS,L 18-21,*,1.0,7,5,12,2,1,0,0,0,0,0,0,0,0%,66,92%,6,29%,
3.0,2024.0,2024-09-22,3.0,3.0,22.297,NYG,@,CLE,W 21-15,*,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0%,7,10%,2,8%,
4.0,2024.0,2024-09-26,4.0,4.0,,NYG,,DAL,L 15-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
5.0,2024.0,2024-10-06,5.0,5.0,22.311,NYG,@,SEA,W 29-20,,0.0,1,3,4,0,0,0,0,0,0,0,0,0,0%,23,40%,0,0%,
6.0,2024.0,2024-10-13,6.0,6.0,22.318,NYG,,CIN,L 7-17,,0.0,2,3,5,1,0,0,0,0,0,0,0,0,0%,36,68%,0,0%,
7.0,2024.0,2024-10-20,7.0,7.0,22.325,NYG,,PHI,L 3-28,,0.0,2,1,3,2,0,0,0,0,0,0,0,0,0%,45,68%,0,0%,
8.0,2024.0,2024-10-28,8.0,8.0,22.333,NYG,@,PIT,L 18-26,*,0.0,6,1,7,0,0,0,0,0,0,0,0,0,0%,56,85%,0,0%,
9.0,2024.0,2024-11-03,9.0,9.0,22.339,NYG,,WAS,L 22-27,,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0%,48,77%,0,0%,
10.0,2024.0,2024-11-10,10.0,10.0,22.346,NYG,@,CAR,L 17-20,*,0.0,3,1,4,0,0,0,0,1,0,0,0,0,0%,50,83%,0,0%,
11.0,2024.0,2024-11-24,11.0,12.0,22.36,NYG,,TAM,L 7-30,,0.0,4,4,8,0,0,0,0,0,0,0,0,0,0%,48,74%,2,10%,
