Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2022,2022-09-11,1,1,21.018,NYG,@,TEN,W 21-20,,,,,,,,,,,,,,,,,,0,0%,0,0%,2,7%,
2,2022,2022-09-18,2,2,21.025,NYG,,CAR,W 19-16,*,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,41,71%,9,30%,
3,2022,2022-09-26,3,3,21.033,NYG,,DAL,L 16-23,*,0.0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,19,30%,10,35%,
4,2022,2022-10-02,4,4,,NYG,,CHI,W 20-12,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
5,2022,2022-10-09,5,5,,NYG,@,GNB,W 27-22,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
6,2022,2022-10-16,6,6,,NYG,,BAL,W 24-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
7,2022,2022-10-23,7,7,,NYG,@,JAX,W 23-17,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
8,2022,2022-10-30,8,8,,NYG,@,SEA,L 13-27,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
9,2022,2022-11-13,9,10,,NYG,,HOU,W 24-16,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
10,2022,2022-11-20,10,11,21.088,NYG,,DET,L 18-31,,0.0,2,1,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0%,22,33%,11,42%,
11,2022,2022-11-24,11,12,21.092,NYG,@,DAL,L 20-28,*,0.0,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,40,53%,2,9%,
12,2022,2022-12-04,12,13,21.102,NYG,,WAS,T 20-20,,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,22,26%,11,32%,
13,2022,2022-12-11,13,14,21.109,NYG,,PHI,L 22-48,,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,24,35%,10,32%,
14,2022,2022-12-18,14,15,21.116,NYG,@,WAS,W 20-12,,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,19,30%,7,28%,
15,2022,2022-12-24,15,16,21.122,NYG,@,MIN,L 24-27,*,0.0,1,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,41,57%,10,34%,
16,2022,2023-01-01,16,17,21.130,NYG,,IND,W 38-10,*,,,,,,,,,,,,,,,,,0,0%,35,60%,7,29%,
17,2022,2023-01-08,17,18,21.137,NYG,@,PHI,L 16-22,*,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,72,99%,12,43%,
18,2023,2023-09-10,1,1,,NYG,,DAL,L 0-40,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
19,2023,2023-09-17,2,2,,NYG,@,ARI,W 31-28,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
20,2023,2023-09-21,3,3,,NYG,@,SFO,L 12-30,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
21,2023,2023-10-02,4,4,22.039,NYG,,SEA,L 3-24,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,30,55%,0,0%,
22,2023,2023-10-08,5,5,22.045,NYG,@,MIA,L 16-31,,0.0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,27,50%,0,0%,
23,2023,2023-10-15,6,6,22.052,NYG,@,BUF,L 9-14,*,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,40,66%,0,0%,
24,2023,2023-10-22,7,7,22.059,NYG,,WAS,W 14-7,*,0.0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,51,74%,0,0%,
25,2023,2023-10-29,8,8,22.066,NYG,,NYJ,L 10-13,,0.0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0%,37,58%,0,0%,
26,2023,2023-11-05,9,9,22.073,NYG,@,LVR,L 6-30,,0.0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,38,63%,0,0%,
27,2023,2023-11-12,10,10,22.080,NYG,@,DAL,L 17-49,*,0.0,2,0,2,0,0,1,21,0,1,0,0,0,0,0,0,0,0%,27,35%,0,0%,
28,2023,2023-11-19,11,11,22.087,NYG,@,WAS,W 31-19,*,0.0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0%,18,22%,0,0%,
29,2023,2023-11-26,12,12,22.094,NYG,,NWE,W 10-7,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,40,59%,0,0%,
30,2023,2023-12-11,13,14,22.109,NYG,,GNB,W 24-22,*,0.0,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,41,60%,0,0%,
31,2023,2023-12-17,14,15,22.115,NYG,@,NOR,L 6-24,*,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,34,55%,0,0%,
32,2023,2023-12-25,15,16,22.123,NYG,@,PHI,L 25-33,*,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,30,40%,0,0%,
33,2023,2023-12-31,16,17,22.129,NYG,,LAR,L 25-26,,0.0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,57,92%,0,0%,
34,2023,2024-01-07,17,18,22.136,NYG,,PHI,W 27-10,,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,48,74%,0,0%,
35,2024,2024-09-08,1,1,23.015,NYG,,MIN,L 6-28,,0.0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,37,67%,7,29%,
36,2024,2024-09-15,2,2,23.022,NYG,@,WAS,L 18-21,*,0.0,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,59,82%,7,33%,
37,2024,2024-09-22,3,3,23.029,NYG,@,CLE,W 21-15,*,0.0,7,3,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,64,96%,7,27%,
38,2024,2024-09-26,4,4,23.033,NYG,,DAL,L 15-20,*,0.0,3,1,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0%,56,100%,5,20%,
39,2024,2024-10-06,5,5,23.043,NYG,@,SEA,W 29-20,*,0.0,3,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,31,53%,0,0%,
40,2024,2024-10-13,6,6,23.050,NYG,,CIN,L 7-17,*,0.0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,42,79%,4,18%,
41,2024,2024-10-20,7,7,23.057,NYG,,PHI,L 3-28,*,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,25,38%,0,0%,
42,2024,2024-10-28,8,8,,NYG,@,PIT,L 18-26,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
43,2024,2024-11-03,9,9,23.071,NYG,,WAS,L 22-27,,0.0,4,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,53,85%,5,23%,
44,2024,2024-11-10,10,10,23.078,NYG,@,CAR,L 17-20,*,0.0,2,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,51,85%,4,13%,
45,2024,2024-11-24,11,12,23.092,NYG,,TAM,L 7-30,*,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,56,86%,5,25%,
