Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Num,Pct,Num,Pct,Num,Pct,Status
1,2016,2016-09-08,1,1,26.026,DEN,,CAR,W 21-20,,0.0,0,0,0,,,0,0%,0,0%,6,25%,
2,2016,2016-09-18,2,2,26.036,DEN,,IND,W 34-20,,0.0,0,0,0,,,0,0%,0,0%,9,30%,
3,2016,2016-09-25,3,3,26.043,DEN,@,CIN,W 29-17,,0.0,0,0,0,,,0,0%,0,0%,9,33%,
4,2016,2016-10-02,4,4,26.050,DEN,@,TAM,W 27-7,,0.0,0,0,0,,,0,0%,0,0%,12,43%,
5,2016,2016-10-09,5,5,26.057,DEN,,ATL,L 16-23,,0.0,0,0,0,,,0,0%,0,0%,10,33%,
6,2016,2016-10-13,6,6,26.061,DEN,@,SDG,L 13-21,,0.0,1,0,1,0,0,0,0%,0,0%,9,30%,
7,2016,2016-10-24,7,7,26.072,DEN,,HOU,W 27-9,,0.0,0,0,0,,,0,0%,0,0%,11,37%,
8,2016,2016-10-30,8,8,26.078,DEN,,SDG,W 27-19,,0.0,0,0,0,,,0,0%,0,0%,10,34%,
9,2016,2016-11-06,9,9,26.085,DEN,@,OAK,L 20-30,,0.0,0,0,0,,,0,0%,0,0%,10,31%,
10,2016,2016-11-13,10,10,26.092,DEN,@,NOR,W 25-23,,0.0,0,0,0,,,0,0%,0,0%,9,33%,
11,2016,2016-11-27,,12,,DEN,,KAN,L 27-30,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
12,2016,2016-12-04,,13,,DEN,@,JAX,W 20-10,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
13,2016,2016-12-11,,14,,DEN,@,TEN,L 10-13,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
14,2016,2016-12-18,,15,,DEN,,NWE,L 3-16,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
