Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2020,2020-09-13,1,1,22.049,ARI,@,SFO,W 24-20,*,0,0,0.0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,18,29%,4,14%,
2,2020,2020-09-20,2,2,22.056,ARI,,WAS,W 30-15,*,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,7,11%,7,25%,
3,2020,2020-09-27,3,3,22.063,ARI,,DET,L 23-26,*,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,10,15%,5,18%,
4,2020,2020-10-04,4,4,22.070,ARI,@,CAR,L 21-31,*,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,9,12%,5,20%,
5,2020,2020-10-11,5,5,22.077,ARI,@,NYJ,W 30-10,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,13,19%,10,40%,
6,2020,2020-10-19,6,6,22.085,ARI,@,DAL,W 38-10,,0,0,0.0,2,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,21,24%,10,37%,
7,2020,2020-10-25,7,7,22.091,ARI,,SEA,W 37-34,,0,0,0.0,1,0,1,0,0,1,12,0,1,0,0,0,0,0,0,0,0%,5,6%,7,21%,
8,2020,2020-11-08,8,9,22.105,ARI,,MIA,L 31-34,*,0,0,0.0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,32,53%,7,25%,
9,2020,2020-11-15,9,10,22.112,ARI,,BUF,W 32-30,,0,0,0.0,2,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,32,44%,11,32%,
10,2020,2020-11-19,10,11,22.116,ARI,@,SEA,L 21-28,,0,0,1.0,9,1,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0%,45,68%,5,19%,
11,2020,2020-11-29,11,12,22.126,ARI,@,NWE,L 17-20,,0,0,1.0,3,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,16,30%,6,27%,
12,2020,2020-12-06,12,13,22.133,ARI,,LAR,L 28-38,,0,0,0.0,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,32,39%,5,17%,
13,2020,2020-12-13,13,14,22.140,ARI,@,NYG,W 26-7,,0,0,0.0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,27,55%,7,24%,
14,2020,2020-12-20,14,15,22.147,ARI,,PHI,W 33-26,*,0,0,0.0,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,63,75%,6,20%,
15,2020,2020-12-26,15,16,22.153,ARI,,SFO,L 12-20,*,0,0,0.0,3,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0%,21,38%,9,38%,
16,2020,2021-01-03,16,17,22.161,ARI,@,LAR,L 7-18,,0,0,0.0,1,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0%,25,34%,8,32%,
