Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2018,2018-09-09,1,1,22.271,IND,,CIN,L 23-34,,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,17,59%,
2,2018,2018-09-16,2,2,22.278,IND,@,WAS,W 21-9,,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,18,72%,
3,2018,2018-09-23,3,3,22.285,IND,@,PHI,L 16-20,,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0%,0,0%,19,68%,
4,2018,2018-09-30,4,4,22.292,IND,,HOU,L 34-37,,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0%,0,0%,24,65%,
5,2018,2018-10-04,5,5,22.296,IND,@,NWE,L 24-38,,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0%,14,20%,19,61%,
6,2018,2018-10-14,6,6,22.306,IND,@,NYJ,L 34-42,,0.0,2,2,4,1,0,0,0,0,0,0,0,0,0%,14,20%,20,56%,
7,2018,2018-10-21,7,7,22.313,IND,,BUF,W 37-5,,0.0,2,0,2,0,1,0,0,0,0,0,0,0,0%,12,21%,17,71%,
8,2018,2018-10-28,8,8,22.320,IND,@,OAK,W 42-28,*,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0%,8,16%,16,62%,
9,2018,2018-11-11,9,10,22.334,IND,,JAX,W 29-26,*,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0%,15,20%,16,55%,
10,2018,2018-11-18,10,11,22.341,IND,,TEN,W 38-10,,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,18,29%,20,77%,
11,2018,2018-11-25,11,12,22.348,IND,,MIA,W 27-24,*,0.0,3,0,3,0,0,0,0,0,0,0,0,0,0%,17,32%,23,79%,
12,2018,2018-12-02,12,13,22.355,IND,@,JAX,L 0-6,,0.0,1,1,2,1,0,0,0,0,0,0,0,0,0%,24,41%,19,95%,
13,2018,2018-12-09,13,14,22.362,IND,@,HOU,W 24-21,*,0.0,4,2,6,0,1,0,0,0,0,0,0,0,0%,30,42%,24,83%,
14,2018,2018-12-16,14,15,23.004,IND,,DAL,W 23-0,*,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0%,15,22%,10,67%,
15,2018,2018-12-23,15,16,23.011,IND,,NYG,W 28-27,,0.0,5,0,5,3,0,0,0,0,0,0,0,0,0%,34,53%,18,67%,
16,2018,2018-12-30,16,17,23.018,IND,@,TEN,W 33-17,,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0%,14,29%,16,53%,
17,2019,2019-09-08,1,1,23.270,IND,@,LAC,L 24-30,,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0%,21,33%,16,62%,
