Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Num,Pct,Num,Pct,Num,Pct,Status
1,2023,2023-09-10,1,1,25.114,NYG,,DAL,L 0-40,,0.0,1,0,1,1,0,0,0%,17,29%,7,29%,
2,2023,2023-09-17,2,2,,NYG,@,ARI,W 31-28,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
3,2023,2023-09-21,3,3,,NYG,@,SFO,L 12-30,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
4,2023,2023-10-02,4,4,,NYG,,SEA,L 3-24,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
5,2023,2023-10-08,5,5,,NYG,@,MIA,L 16-31,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
6,2023,2023-10-15,6,6,25.149,NYG,@,BUF,L 9-14,,,,,,,,0,0%,7,11%,4,19%,
7,2023,2023-10-22,7,7,,NYG,,WAS,W 14-7,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
8,2023,2023-10-29,8,8,,NYG,,NYJ,L 10-13,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
9,2023,2023-11-05,9,9,,NYG,@,LVR,L 6-30,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
10,2023,2023-11-12,10,10,,NYG,@,DAL,L 17-49,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
11,2023,2023-11-19,11,11,,NYG,@,WAS,W 31-19,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
12,2023,2023-11-26,12,12,25.191,NYG,,NWE,W 10-7,,0.0,0,0,0,0,0,0,0%,14,21%,1,4%,
13,2023,2023-12-11,13,14,25.206,NYG,,GNB,W 24-22,,0.0,1,0,1,0,0,0,0%,9,13%,5,19%,
14,2023,2023-12-17,14,15,25.212,NYG,@,NOR,L 6-24,,0.0,1,1,2,0,0,0,0%,18,29%,4,17%,
15,2023,2023-12-25,15,16,25.220,NYG,@,PHI,L 25-33,,0.0,1,0,1,0,0,0,0%,35,47%,7,24%,
16,2023,2023-12-31,16,17,25.226,NYG,,LAR,L 25-26,,0.0,0,3,3,0,0,0,0%,17,27%,4,13%,
17,2023,2024-01-07,17,18,25.233,NYG,,PHI,W 27-10,,,,,,,,0,0%,19,29%,2,8%,
18,2024,2024-09-08,1,1,26.112,NYG,,MIN,L 6-28,,0.0,1,0,1,0,0,0,0%,9,16%,4,17%,
19,2024,2024-09-15,2,2,26.119,NYG,@,WAS,L 18-21,,0.0,1,0,1,0,0,0,0%,3,4%,5,24%,
20,2024,2024-09-22,3,3,26.126,NYG,@,CLE,W 21-15,,,,,,,,0,0%,2,3%,2,8%,
21,2024,2024-09-26,4,4,26.130,NYG,,DAL,L 15-20,,,,,,,,0,0%,1,2%,5,20%,
22,2024,2024-10-06,5,5,26.140,NYG,@,SEA,W 29-20,,,,,,,,0,0%,0,0%,3,10%,
23,2024,2024-10-13,6,6,26.147,NYG,,CIN,L 7-17,,0.0,0,0,0,0,0,0,0%,4,8%,3,14%,
24,2024,2024-10-20,7,7,26.154,NYG,,PHI,L 3-28,,0.0,1,1,2,0,0,0,0%,16,24%,4,13%,
25,2024,2024-10-28,8,8,,NYG,@,PIT,L 18-26,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
26,2024,2024-11-03,9,9,,NYG,,WAS,L 22-27,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
27,2024,2024-11-10,10,10,,NYG,@,CAR,L 17-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
28,2024,2024-11-24,11,12,,NYG,,TAM,L 7-30,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
