Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Num,Pct,Num,Pct,Num,Pct,Status
11,2023,2023-10-22,6,7,23.324,GNB,@,DEN,L 17-19,,,,,,,,,,,,0,0%,4,7%,11,44%,
12,2023,2023-10-22,6,7,,GNB,@,DEN,L 17-19,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
13,2023,2023-10-29,7,8,23.331,GNB,,MIN,L 10-24,,,,,,,,,,,,0,0%,4,6%,7,30%,
14,2023,2023-11-05,8,9,23.338,GNB,,LAR,W 20-3,*,0.0,1,0,1,0,0,1,1,0,2,0,0%,58,100%,0,0%,
15,2023,2023-11-12,9,10,23.345,GNB,@,PIT,L 19-23,,0.0,0,1,1,0,0,0,0,0,0,0,0%,6,9%,6,21%,
16,2023,2023-11-19,10,11,23.352,GNB,,LAC,W 23-20,*,0.0,3,1,4,0,0,0,0,0,0,0,0%,65,100%,0,0%,
17,2023,2023-11-23,11,12,23.356,GNB,@,DET,W 29-22,*,0.0,7,1,8,0,0,0,0,0,1,0,0%,84,100%,0,0%,
18,2023,2023-12-03,12,13,24.001,GNB,,KAN,W 27-19,,0.0,0,1,1,0,0,0,0,0,0,0,0%,6,9%,6,27%,
19,2023,2023-12-11,13,14,24.009,GNB,@,NYG,L 22-24,,,,,,,,,,,,0,0%,0,0%,10,37%,
20,2023,2023-12-17,14,15,24.015,GNB,,TAM,L 20-34,,,,,,,,,,,,0,0%,4,6%,5,20%,
21,2023,2023-12-24,15,16,24.022,GNB,@,CAR,W 33-30,*,0.0,6,2,8,0,0,0,0,0,0,0,0%,66,100%,0,0%,
22,2023,2023-12-31,16,17,24.029,GNB,@,MIN,W 33-10,,0.0,1,0,1,0,0,0,0,0,0,0,0%,2,4%,8,33%,
23,2023,2024-01-07,17,18,24.036,GNB,,CHI,W 17-9,,,,,,,,,,,,0,0%,4,8%,4,22%,
24,2024,2024-09-08,1,1,,NYG,,MIN,L 6-28,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
25,2024,2024-09-15,2,2,,NYG,@,WAS,L 18-21,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
26,2024,2024-09-22,3,3,,NYG,@,CLE,W 21-15,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
27,2024,2024-09-26,4,4,,NYG,,DAL,L 15-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
28,2024,2024-10-06,5,5,,NYG,@,SEA,W 29-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
29,2024,2024-10-13,6,6,24.316,NYG,,CIN,L 7-17,,,,,,,,,,,,0,0%,0,0%,8,36%,
30,2024,2024-10-20,7,7,,NYG,,PHI,L 3-28,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
31,2024,2024-10-28,8,8,24.331,NYG,@,PIT,L 18-26,,,,,,,,,,,,0,0%,0,0%,8,27%,
32,2024,2024-11-03,9,9,24.337,NYG,,WAS,L 22-27,,,,,,,,,,,,0,0%,0,0%,15,68%,
33,2024,2024-11-10,10,10,24.344,NYG,@,CAR,L 17-20,,,,,,,,,,,,0,0%,0,0%,22,73%,
34,2024,2024-11-24,11,12,,NYG,,TAM,L 7-30,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
