Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Num,Pct,Num,Pct,Num,Pct,Status
46,2020,2020-12-20,14,15,26.306,TAM,@,ATL,W 31-27,,0,0%,0,0%,5,15%,
47,2020,2020-12-26,15,16,26.312,TAM,@,DET,W 47-7,,25,32%,0,0%,8,27%,
48,2020,2021-01-03,16,17,26.320,TAM,,ATL,W 44-27,,0,0%,0,0%,8,29%,
49,2021,2021-09-09,1,1,,TAM,,DAL,W 31-29,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
50,2021,2021-09-19,2,2,,TAM,,ATL,W 48-25,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
51,2021,2021-09-26,3,3,,TAM,@,LAR,L 24-34,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
52,2021,2021-10-03,4,4,,TAM,@,NWE,W 19-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
53,2021,2021-10-10,5,5,27.234,TAM,,MIA,W 45-17,,12,16%,0,0%,0,0%,
54,2021,2021-10-14,6,6,,TAM,@,PHI,W 28-22,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
55,2021,2021-10-24,7,7,27.248,TAM,,CHI,W 38-3,,7,10%,0,0%,0,0%,
56,2021,2021-10-31,8,8,27.255,TAM,@,NOR,L 27-36,,1,2%,0,0%,0,0%,
57,2021,2021-11-14,9,10,,TAM,@,WAS,L 19-29,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
58,2021,2021-11-22,10,11,27.277,TAM,,NYG,W 30-10,,53,68%,0,0%,6,24%,
59,2021,2021-11-28,11,12,27.283,TAM,@,IND,W 38-31,*,10,15%,0,0%,0,0%,
60,2021,2021-12-05,12,13,,TAM,@,ATL,W 30-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
61,2021,2021-12-12,13,14,,TAM,,BUF,W 33-27,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
62,2021,2021-12-19,14,15,,TAM,,NOR,L 0-9,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
63,2021,2021-12-26,15,16,,TAM,@,CAR,W 32-6,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
64,2021,2022-01-02,16,17,,TAM,@,NYJ,W 28-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
65,2021,2022-01-09,17,18,27.325,TAM,,CAR,W 41-17,,7,12%,0,0%,2,7%,
66,2022,2022-09-11,1,1,,TAM,@,DAL,W 19-3,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
67,2022,2022-09-18,2,2,,TAM,@,NOR,W 20-10,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
68,2022,2022-09-25,3,3,,TAM,,GNB,L 12-14,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
69,2022,2022-10-02,4,4,,TAM,,KAN,L 31-41,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
