Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
34,2021,2021-09-19,2,2,23.149,CAR,,NOR,W 26-7,*,0,0,1.0,3,1,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0%,32,73%,2,8%,
35,2021,2021-09-23,3,3,23.153,CAR,@,HOU,W 24-9,*,0,0,1.0,2,1,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0%,46,84%,5,22%,
36,2021,2021-10-03,4,4,23.163,CAR,@,DAL,L 28-36,*,0,0,0.0,3,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,59,97%,8,28%,
37,2021,2021-10-10,5,5,23.170,CAR,,PHI,L 18-21,*,0,0,0.0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,51,76%,4,13%,
38,2021,2021-10-17,6,6,23.177,CAR,,MIN,L 28-34,*,0,0,0.0,3,3,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0%,69,77%,7,20%,
39,2021,2021-10-24,7,7,23.184,CAR,@,NYG,L 3-25,*,0,0,1.0,4,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0%,54,75%,7,26%,
40,2021,2021-10-31,8,8,23.191,CAR,@,ATL,W 19-13,*,0,0,0.5,1,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,48,91%,5,19%,
41,2021,2021-11-07,9,9,23.198,CAR,,NWE,L 6-24,*,0,0,1.5,4,2,6,1,2,0,0,0,0,0,0,1,0,0,0,0,0%,47,76%,5,23%,
42,2021,2021-11-14,10,10,23.205,CAR,@,ARI,W 34-10,*,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,38,69%,3,12%,
43,2021,2021-11-21,11,11,23.212,CAR,,WAS,L 21-27,*,0,0,1.0,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0%,50,75%,6,23%,
44,2021,2021-11-28,12,12,23.219,CAR,@,MIA,L 10-33,*,0,0,1.0,4,1,5,2,1,0,0,0,0,0,0,1,0,0,0,0,0%,49,66%,8,29%,
45,2021,2021-12-12,13,14,23.233,CAR,,ATL,L 21-29,*,0,0,0.0,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0%,57,83%,5,22%,
46,2021,2021-12-19,14,15,23.240,CAR,@,BUF,L 14-31,*,0,0,1.0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,61,87%,5,23%,
47,2021,2021-12-26,15,16,23.247,CAR,,TAM,L 6-32,*,0,0,0.0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,54,81%,6,22%,
48,2021,2022-01-02,16,17,23.254,CAR,@,NOR,L 10-18,,0,0,0.0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,32,55%,9,33%,
49,2021,2022-01-09,17,18,23.261,CAR,@,TAM,L 17-41,*,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,46,77%,7,25%,
50,2022,2022-09-11,1,1,24.141,CAR,,CLE,L 24-26,*,0,0,0.0,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,65,81%,4,13%,
51,2022,2022-09-18,2,2,24.148,CAR,@,NYG,L 16-19,*,0,0,2.0,4,0,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0%,56,77%,5,17%,
52,2022,2022-09-25,3,3,24.155,CAR,,NOR,W 22-14,*,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,56,81%,5,17%,
53,2022,2022-10-02,4,4,24.162,CAR,,ARI,L 16-26,*,0,0,1.0,4,3,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0%,68,89%,4,17%,
54,2022,2022-10-09,5,5,24.169,CAR,,SFO,L 15-37,*,0,0,1.0,1,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0%,62,93%,7,25%,
55,2022,2022-10-16,6,6,24.176,CAR,@,LAR,L 10-24,*,0,0,0.0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,51,78%,5,19%,
56,2022,2022-10-23,7,7,24.183,CAR,,TAM,W 21-3,*,0,0,1.0,3,2,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0%,64,96%,1,4%,
57,2022,2022-10-30,8,8,24.190,CAR,@,ATL,L 34-37,*,0,0,0.0,3,4,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0%,65,97%,7,20%,
58,2022,2022-11-06,9,9,24.197,CAR,@,CIN,L 21-42,*,0,0,1.0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,49,66%,4,14%,
