Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2022,2022-09-11,1,1,,NYG,@,TEN,W 21-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
2,2022,2022-09-18,2,2,,NYG,,CAR,W 19-16,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
3,2022,2022-09-26,3,3,21.285,NYG,,DAL,L 16-23,*,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,37,58%,0,0%,
4,2022,2022-10-02,4,4,21.291,NYG,,CHI,W 20-12,*,0,0,0.0,2,2,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0%,46,74%,0,0%,
5,2022,2022-10-09,5,5,21.298,NYG,@,GNB,W 27-22,*,0,0,0.0,2,1,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0%,51,81%,1,4%,
6,2022,2022-10-16,6,6,21.305,NYG,,BAL,W 24-20,*,0,0,1.0,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0%,49,83%,0,0%,
7,2022,2022-10-23,7,7,21.312,NYG,@,JAX,W 23-17,*,0,0,0.0,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,63,89%,0,0%,
8,2022,2022-10-30,8,8,21.319,NYG,@,SEA,L 13-27,*,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,50,78%,0,0%,
9,2022,2022-11-13,9,10,21.333,NYG,,HOU,W 24-16,*,0,0,0.0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,52,81%,1,3%,
10,2022,2022-11-20,10,11,21.340,NYG,,DET,L 18-31,*,0,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,46,69%,0,0%,
