Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Num,Pct,Num,Pct,Num,Pct,Status
1,2019,2019-09-09,1,1,23.356,DEN,@,OAK,L 16-24,,0,0%,0,0%,5,20%,
2,2019,2019-09-15,2,2,23.362,DEN,,CHI,L 14-16,,0,0%,0,0%,3,12%,
3,2019,2019-09-22,3,3,24.004,DEN,@,GNB,L 16-27,,0,0%,0,0%,3,12%,
4,2019,2019-09-29,4,4,24.011,DEN,,JAX,L 24-26,,0,0%,0,0%,4,11%,
5,2019,2019-10-06,5,5,24.018,DEN,@,LAC,W 20-13,,0,0%,0,0%,5,19%,
6,2019,2019-10-13,6,6,24.025,DEN,,TEN,W 16-0,,0,0%,0,0%,6,22%,
7,2019,2019-10-17,7,7,24.029,DEN,,KAN,L 6-30,,1,1%,0,0%,1,3%,
8,2019,2019-10-27,8,8,24.039,DEN,@,IND,L 13-15,,0,0%,0,0%,4,13%,
9,2019,2019-11-03,9,9,24.046,DEN,,CLE,W 24-19,,0,0%,0,0%,4,15%,
10,2019,2019-11-17,10,11,24.060,DEN,@,MIN,L 23-27,,1,1%,0,0%,7,25%,
11,2019,2019-11-24,11,12,24.067,DEN,@,BUF,L 3-20,,0,0%,0,0%,5,21%,
12,2019,2019-12-01,12,13,24.074,DEN,,LAC,W 23-20,,9,16%,0,0%,12,39%,
13,2019,2019-12-08,13,14,24.081,DEN,@,HOU,W 38-24,*,59,100%,0,0%,6,22%,
14,2019,2019-12-15,14,15,24.088,DEN,@,KAN,L 3-23,*,59,100%,0,0%,1,6%,
15,2019,2019-12-22,15,16,24.095,DEN,,DET,W 27-17,*,71,100%,0,0%,5,19%,
16,2019,2019-12-29,16,17,24.102,DEN,,OAK,W 16-15,*,61,100%,0,0%,6,21%,
17,2020,2020-09-14,1,1,24.362,DEN,,TEN,L 14-16,,0,0%,0,0%,2,8%,
18,2020,2020-09-20,2,2,25.002,DEN,@,PIT,L 21-26,,0,0%,0,0%,4,13%,
19,2020,2020-09-27,3,3,25.009,DEN,,TAM,L 10-28,,0,0%,0,0%,2,7%,
20,2020,2020-10-01,4,4,25.013,DEN,@,NYJ,W 37-28,,0,0%,0,0%,7,20%,
21,2020,2020-10-18,5,6,25.030,DEN,@,NWE,W 18-12,,32,50%,0,0%,6,25%,
22,2020,2020-10-25,6,7,25.037,DEN,,KAN,L 16-43,,0,0%,0,0%,3,10%,
23,2020,2020-11-01,7,8,25.044,DEN,,LAC,W 31-30,*,65,100%,0,0%,5,16%,
24,2020,2020-11-08,8,9,25.051,DEN,@,ATL,L 27-34,*,73,100%,0,0%,5,14%,
25,2020,2020-11-15,9,10,25.058,DEN,@,LVR,L 12-37,,0,0%,0,0%,2,7%,
26,2020,2020-11-22,10,11,25.065,DEN,,MIA,W 20-13,,10,15%,0,0%,4,17%,
