Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Num,Pct,Num,Pct,Num,Pct,Status
1,2021,2021-09-12,1,1,24.350,CAR,,NYJ,W 19-14,,,,,,,,0,0%,0,0%,4,14%,
2,2021,2021-09-19,2,2,24.357,CAR,,NOR,W 26-7,,0.0,1,0,1,0,0,4,5%,0,0%,6,24%,
3,2021,2021-09-23,3,3,24.361,CAR,@,HOU,W 24-9,,,,,,,,0,0%,0,0%,4,17%,
4,2021,2021-10-03,4,4,25.006,CAR,@,DAL,L 28-36,,,,,,,,0,0%,0,0%,5,17%,
5,2021,2021-10-10,5,5,25.013,CAR,,PHI,L 18-21,*,,,,,,,71,100%,0,0%,5,17%,
6,2021,2021-10-17,6,6,25.020,CAR,,MIN,L 28-34,,,,,,,,0,0%,0,0%,4,11%,
7,2021,2021-10-24,7,7,25.027,CAR,@,NYG,L 3-25,*,,,,,,,64,100%,0,0%,1,4%,
8,2021,2021-10-31,8,8,25.034,CAR,@,ATL,W 19-13,,,,,,,,0,0%,0,0%,5,19%,
9,2021,2021-11-07,9,9,25.041,CAR,,NWE,L 6-24,,,,,,,,0,0%,0,0%,2,9%,
10,2021,2021-11-14,10,10,25.048,CAR,@,ARI,W 34-10,,,,,,,,13,17%,0,0%,6,24%,
11,2021,2021-11-21,11,11,25.055,CAR,,WAS,L 21-27,,,,,,,,41,80%,0,0%,3,12%,
12,2021,2021-11-28,12,12,25.062,CAR,@,MIA,L 10-33,,,,,,,,20,36%,0,0%,2,7%,
13,2021,2021-12-12,13,14,25.076,CAR,,ATL,L 21-29,*,,,,,,,64,100%,0,0%,3,13%,
14,2021,2021-12-19,14,15,,CAR,@,BUF,L 14-31,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
15,2021,2021-12-26,15,16,25.090,CAR,,TAM,L 6-32,*,,,,,,,70,100%,0,0%,2,7%,
16,2021,2022-01-02,16,17,25.097,CAR,@,NOR,L 10-18,*,,,,,,,61,100%,0,0%,3,11%,
17,2021,2022-01-09,17,18,25.104,CAR,@,TAM,L 17-41,*,,,,,,,72,100%,0,0%,3,11%,
18,2022,2022-09-11,1,1,25.349,CAR,,CLE,L 24-26,*,,,,,,,53,100%,0,0%,4,13%,
19,2022,2022-09-18,2,2,25.356,CAR,@,NYG,L 16-19,*,,,,,,,58,100%,0,0%,4,13%,
20,2022,2022-09-25,3,3,25.363,CAR,,NOR,W 22-14,*,,,,,,,61,100%,0,0%,4,14%,
21,2022,2022-10-02,4,4,26.005,CAR,,ARI,L 16-26,*,,,,,,,52,100%,0,0%,2,9%,
22,2022,2022-10-09,5,5,26.012,CAR,,SFO,L 15-37,*,,,,,,,69,100%,0,0%,4,14%,
23,2022,2022-10-16,6,6,26.019,CAR,@,LAR,L 10-24,*,,,,,,,44,100%,0,0%,2,8%,
24,2022,2022-10-23,7,7,26.026,CAR,,TAM,W 21-3,*,,,,,,,50,100%,0,0%,3,13%,
25,2022,2022-10-30,8,8,26.033,CAR,@,ATL,L 34-37,*,,,,,,,80,100%,0,0%,6,17%,
