Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
25,2022,2022-11-06,9,9,,SEA,@,ARI,W 31-21,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
26,2022,2022-11-13,10,10,,SEA,@,TAM,L 16-21,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
27,2022,2022-11-27,11,12,,SEA,,LVR,L 34-40,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
28,2022,2022-12-04,12,13,,SEA,@,LAR,W 27-23,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
29,2022,2022-12-11,13,14,23.312,SEA,,CAR,L 24-30,,,,,,,,,,,,,,0,0%,0,0%,18,64%,
30,2022,2022-12-15,14,15,23.316,SEA,,SFO,L 13-21,,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0%,0,0%,21,75%,
31,2022,2022-12-24,15,16,23.325,SEA,@,KAN,L 10-24,,,,,,,,,,,,,,0,0%,0,0%,18,75%,
32,2022,2023-01-01,16,17,23.333,SEA,,NYJ,W 23-6,,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0%,0,0%,16,64%,
33,2022,2023-01-08,17,18,23.340,SEA,,LAR,W 19-16,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0%,0,0%,23,70%,
34,2023,2023-09-10,1,1,24.220,SEA,,LAR,L 13-30,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0%,0,0%,16,57%,
35,2023,2023-09-17,2,2,24.227,SEA,@,DET,W 37-31,,,,,,,,,,,,,,0,0%,0,0%,15,54%,
36,2023,2023-09-24,3,3,24.234,SEA,,CAR,W 37-27,,,,,,,,,,,,,,0,0%,0,0%,21,60%,
37,2023,2023-10-02,4,4,24.242,SEA,@,NYG,W 24-3,,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0%,8,11%,17,74%,
38,2023,2023-10-15,5,6,24.255,SEA,@,CIN,L 13-17,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0%,0,0%,17,74%,
39,2023,2023-10-22,6,7,24.262,SEA,,ARI,W 20-10,,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0%,0,0%,17,71%,
40,2023,2023-10-29,7,8,24.269,SEA,,CLE,W 24-20,,,,,,,,,,,,,,0,0%,0,0%,18,69%,
41,2023,2023-11-05,8,9,24.276,SEA,@,BAL,L 3-37,,0.0,2,3,5,0,0,0,0,0,0,0,0,0,0%,11,14%,19,70%,
42,2023,2023-11-12,9,10,24.283,SEA,,WAS,W 29-26,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0%,0,0%,23,67%,
43,2023,2023-11-19,10,11,24.290,SEA,@,LAR,L 16-17,,,,,,,,,,,,,,0,0%,0,0%,18,69%,
44,2023,2023-11-23,11,12,24.294,SEA,,SFO,L 13-31,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0%,0,0%,18,62%,
45,2023,2023-11-30,12,13,24.301,SEA,@,DAL,L 35-41,,,,,,,,,,,,,,0,0%,0,0%,15,54%,
46,2023,2023-12-10,13,14,24.311,SEA,@,SFO,L 16-28,,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0%,0,0%,20,74%,
47,2023,2023-12-18,14,15,24.319,SEA,,PHI,W 20-17,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0%,0,0%,20,74%,
48,2023,2023-12-24,15,16,24.325,SEA,@,TEN,W 20-17,,,,,,,,,,,,,,0,0%,0,0%,15,68%,
49,2023,2023-12-31,16,17,24.332,SEA,,PIT,L 23-30,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0%,0,0%,17,61%,
50,2023,2024-01-07,17,18,24.339,SEA,@,ARI,W 21-20,,,,,,,,,,,,,,0,0%,0,0%,17,65%,
51,2024,2024-09-08,1,1,25.219,CAR,@,NOR,L 10-47,,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0%,0,0%,19,64%,
52,2024,2024-09-15,2,2,25.226,CAR,,LAC,L 3-26,,,,,,,,,,,,,,0,0%,0,0%,18,76%,
53,2024,2024-09-22,3,3,25.233,CAR,@,LVR,W 36-22,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0%,0,0%,20,67%,
54,2024,2024-09-29,4,4,25.240,CAR,,CIN,L 24-34,,,,,,,,,,,,,,0,0%,0,0%,19,68%,
55,2024,2024-10-06,5,5,25.247,CAR,@,CHI,L 10-36,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0%,0,0%,23,88%,
56,2024,2024-10-13,6,6,25.254,CAR,,ATL,L 20-38,,,,,,,,,,,,,,0,0%,0,0%,23,85%,
57,2024,2024-10-20,7,7,,CAR,@,WAS,L 7-40,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
58,2024,2024-10-27,8,8,25.268,CAR,@,DEN,L 14-28,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0%,0,0%,22,92%,
59,2024,2024-11-03,9,9,25.275,CAR,,NOR,W 23-22,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0%,0,0%,26,90%,
60,2024,2024-11-10,10,10,25.282,CAR,,NYG,W 20-17,,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0%,0,0%,26,87%,
61,2024,2024-11-24,11,12,25.296,CAR,,KAN,L 27-30,,,,,,,,,,,,,,0,0%,0,0%,22,81%,
