Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
37,2022,2022-10-02,4,4,24.336,MIN,@,NOR,W 28-25,,0,0,0.0,4,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,42,70%,11,35%,
38,2022,2022-10-09,5,5,24.343,MIN,,CHI,W 29-22,,0,0,0.5,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,25,50%,7,31%,
39,2022,2022-10-16,6,6,,MIN,@,MIA,W 24-16,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
40,2022,2022-10-30,7,8,24.364,MIN,,ARI,W 34-26,,0,0,0.0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,43,55%,12,40%,
41,2022,2022-11-06,8,9,25.006,MIN,@,WAS,W 20-17,,0,0,1.0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0%,28,44%,13,46%,
42,2022,2022-11-13,9,10,25.013,MIN,@,BUF,W 33-30,,0,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,33,44%,12,36%,
43,2022,2022-11-20,10,11,25.020,MIN,,DAL,L 3-40,,0,0,0.0,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,49,68%,17,61%,
44,2022,2022-11-24,11,12,25.024,MIN,,NWE,W 33-26,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,25,45%,11,33%,
45,2022,2022-12-04,12,13,25.034,MIN,,NYJ,W 27-22,,0,0,0.0,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,47,55%,13,41%,
46,2022,2022-12-11,13,14,25.041,MIN,@,DET,L 23-34,,0,0,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,41,59%,12,42%,
47,2022,2022-12-17,14,15,25.047,MIN,,IND,W 39-36,,0,0,0.0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,38,48%,16,37%,
48,2022,2022-12-24,15,16,25.054,MIN,,NYG,W 27-24,,0,0,0.5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,29,42%,12,41%,
49,2022,2023-01-01,16,17,25.062,MIN,@,GNB,L 17-41,,0,0,0.0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,38,60%,11,39%,
50,2022,2023-01-08,17,18,25.069,MIN,@,CHI,W 29-13,*,0,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,37,73%,4,17%,
51,2023,2023-09-10,1,1,25.314,MIN,,TAM,L 17-20,*,0,0,0.0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,54,79%,12,43%,
52,2023,2023-09-14,2,2,25.318,MIN,@,PHI,L 28-34,*,0,0,0.0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,52,68%,12,41%,
53,2023,2023-09-24,3,3,25.328,MIN,,LAC,L 24-28,*,0,0,0.0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0%,59,89%,4,16%,
54,2023,2023-10-01,4,4,25.335,MIN,@,CAR,W 21-13,*,1,6,1.0,4,2,6,1,2,0,0,0,1,0,0,0,1,51,1,0,0%,45,63%,7,32%,
55,2023,2023-10-08,5,5,25.342,MIN,,KAN,L 20-27,,0,0,0.0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,37,56%,8,33%,
56,2023,2023-10-15,6,6,25.349,MIN,@,CHI,W 19-13,*,0,0,1.0,3,1,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0%,47,71%,11,42%,
57,2023,2023-10-23,7,7,25.357,MIN,,SFO,W 22-17,*,0,0,0.0,2,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,47,89%,4,18%,
58,2023,2023-10-29,8,8,25.363,MIN,@,GNB,W 24-10,*,0,0,2.0,1,2,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0%,63,93%,4,17%,
59,2023,2023-11-05,9,9,26.005,MIN,@,ATL,W 31-28,*,0,0,0.0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,65,94%,7,21%,
60,2023,2023-11-12,10,10,26.012,MIN,,NOR,W 27-19,*,0,0,1.0,3,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,62,93%,4,14%,
61,2023,2023-11-19,11,11,26.019,MIN,@,DEN,L 20-21,*,0,0,1.0,2,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,51,93%,6,22%,
62,2023,2023-11-27,12,12,26.027,MIN,,CHI,L 10-12,*,0,0,0.0,3,2,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0%,69,99%,6,30%,
63,2023,2023-12-10,13,14,26.040,MIN,@,LVR,W 3-0,*,0,0,1.0,3,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,51,94%,3,14%,
64,2023,2023-12-16,14,15,26.046,MIN,@,CIN,L 24-27,*,0,0,1.0,4,2,6,0,2,0,0,0,2,0,0,0,0,0,0,0,0%,66,94%,6,22%,
65,2023,2023-12-24,15,16,26.054,MIN,,DET,L 24-30,*,0,0,0.0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,60,76%,4,15%,
66,2023,2023-12-31,16,17,,MIN,,GNB,L 10-33,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
67,2023,2024-01-07,17,18,,MIN,@,DET,L 20-30,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
68,2024,2024-09-08,1,1,,CAR,@,NOR,L 10-47,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
