Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Num,Pct,Num,Pct,Num,Pct,Status
1,2023,2023-09-10,1,1,24.161,CAR,@,ATL,L 10-24,*,77,100%,0,0%,2,8%,
2,2023,2023-09-18,2,2,24.169,CAR,,NOR,L 17-20,*,60,100%,0,0%,3,11%,
3,2023,2023-09-24,3,3,24.175,CAR,@,SEA,L 27-37,*,79,100%,0,0%,6,17%,
4,2023,2023-10-01,4,4,24.182,CAR,,MIN,L 13-21,*,72,100%,0,0%,3,14%,
5,2023,2023-10-08,5,5,24.189,CAR,@,DET,L 24-42,*,14,20%,0,0%,0,0%,
6,2023,2023-10-15,6,6,,CAR,@,MIA,L 21-42,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
7,2023,2023-10-29,7,8,24.210,CAR,,HOU,W 15-13,,0,0%,0,0%,6,25%,
8,2023,2023-11-05,8,9,24.217,CAR,,IND,L 13-27,,0,0%,0,0%,3,11%,
9,2023,2023-11-09,9,10,24.221,CAR,@,CHI,L 13-16,,0,0%,0,0%,4,14%,
10,2023,2023-11-19,10,11,24.231,CAR,,DAL,L 10-33,*,59,100%,0,0%,2,7%,
11,2023,2023-11-26,11,12,24.238,CAR,@,TEN,L 10-17,*,13,18%,0,0%,0,0%,
12,2023,2023-12-03,12,13,,CAR,@,TAM,L 18-21,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
13,2023,2023-12-10,13,14,,CAR,@,NOR,L 6-28,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
14,2023,2023-12-17,14,15,,CAR,,ATL,W 9-7,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
15,2023,2023-12-24,15,16,,CAR,,GNB,L 30-33,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
16,2023,2023-12-31,16,17,,CAR,@,JAX,L 0-26,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
17,2023,2024-01-07,17,18,,CAR,,TAM,L 0-9,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
18,2024,2024-09-08,1,1,25.159,CAR,@,NOR,L 10-47,,0,0%,0,0%,2,7%,
19,2024,2024-09-15,2,2,25.166,CAR,,LAC,L 3-26,,0,0%,0,0%,1,4%,
20,2024,2024-09-22,3,3,25.173,CAR,@,LVR,W 36-22,,22,30%,0,0%,6,20%,
21,2024,2024-09-29,4,4,25.180,CAR,,CIN,L 24-34,*,70,100%,0,0%,4,14%,
22,2024,2024-10-06,5,5,25.187,CAR,@,CHI,L 10-36,,2,3%,0,0%,3,12%,
23,2024,2024-10-13,6,6,25.194,CAR,,ATL,L 20-38,,2,3%,0,0%,4,15%,
24,2024,2024-10-20,7,7,25.201,CAR,@,WAS,L 7-40,,2,5%,0,0%,1,4%,
25,2024,2024-10-27,8,8,25.208,CAR,@,DEN,L 14-28,,0,0%,0,0%,2,8%,
26,2024,2024-11-03,9,9,25.215,CAR,,NOR,W 23-22,,4,8%,0,0%,3,10%,
27,2024,2024-11-10,10,10,25.222,CAR,,NYG,W 20-17,,4,7%,0,0%,4,13%,
28,2024,2024-11-24,11,12,25.236,CAR,,KAN,L 27-30,,0,0%,0,0%,5,19%,
