Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2020,2020-09-13,1,1,24.224,CAR,,LVR,L 30-34,,0,0,,,,,,,,,,,0,,,0,0,0,0,0%,2,3%,18,62%,
2,2020,2020-09-20,2,2,24.231,CAR,@,TAM,L 17-31,,0,0,,,,,,,,,,,0,,,0,0,0,0,0%,2,3%,13,52%,
3,2020,2020-09-27,3,3,24.238,CAR,@,LAC,W 21-16,,0,0,,,,,,,,,,,0,,,0,0,0,0,0%,0,0%,12,46%,
4,2020,2020-10-04,4,4,24.245,CAR,,ARI,W 31-21,,0,0,,,,,,,,,,,0,,,0,0,0,0,0%,1,2%,14,56%,
5,2020,2020-10-11,5,5,24.252,CAR,@,ATL,W 23-16,,0,0,,,,,,,,,,,0,,,0,0,0,0,0%,0,0%,13,50%,
6,2020,2020-10-18,6,6,24.259,CAR,,CHI,L 16-23,,0,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,23,35%,7,27%,
7,2020,2020-10-25,7,7,24.266,CAR,@,NOR,L 24-27,*,0,0,0.0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,70,100%,5,23%,
8,2020,2020-10-29,8,8,24.270,CAR,,ATL,L 17-25,*,0,0,0.0,3,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,48,69%,6,25%,
9,2020,2020-11-08,9,9,24.280,CAR,@,KAN,L 31-33,*,0,0,1.0,4,3,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,61,98%,7,23%,
10,2020,2020-11-15,10,10,24.287,CAR,,TAM,L 23-46,*,0,0,0.0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,32,40%,18,56%,
11,2020,2020-11-22,11,11,,CAR,,DET,W 20-0,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
12,2020,2020-11-29,12,12,,CAR,@,MIN,L 27-28,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
13,2020,2020-12-13,13,14,24.315,CAR,,DEN,L 27-32,,0,0,,,,,,,,,,,0,,,0,0,0,0,0%,0,0%,14,47%,
14,2020,2020-12-19,14,15,24.321,CAR,@,GNB,L 16-24,,0,0,,,,,,,,,,,0,,,0,0,0,0,0%,0,0%,16,57%,
15,2020,2020-12-27,15,16,24.329,CAR,@,WAS,W 20-13,,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,7,32%,
16,2020,2021-01-03,16,17,24.336,CAR,,NOR,L 7-33,,0,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,9,14%,6,26%,
17,2021,2021-09-12,1,1,25.222,CAR,,NYJ,W 19-14,,0,0,,,,,,,,,,,,,,,,,0,0%,0,0%,20,71%,
18,2021,2021-09-19,2,2,25.229,CAR,,NOR,W 26-7,,0,0,,,,,,,,,,,,,,,,,0,0%,0,0%,17,68%,
19,2021,2021-09-23,3,3,25.233,CAR,@,HOU,W 24-9,,0,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,15,27%,15,65%,
20,2021,2021-10-03,4,4,25.243,CAR,@,DAL,L 28-36,,0,0,0.0,3,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0%,27,44%,12,41%,
21,2021,2021-10-10,5,5,25.250,CAR,,PHI,L 18-21,,0,0,0.0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,34,51%,16,53%,
22,2021,2021-10-17,6,6,25.257,CAR,,MIN,L 28-34,,0,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,18,20%,17,49%,
23,2021,2021-10-24,7,7,25.264,CAR,@,NYG,L 3-25,,0,0,0.0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,3,4%,21,78%,
24,2021,2021-10-31,8,8,25.271,CAR,@,ATL,W 19-13,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,15,58%,
25,2021,2021-11-07,9,9,25.278,CAR,,NWE,L 6-24,,0,0,,,,,,,,,,,,,,,,,0,0%,0,0%,14,64%,
26,2021,2021-11-14,10,10,25.285,CAR,@,ARI,W 34-10,,0,0,,,,,,,,,,,,,,,,,0,0%,5,9%,15,60%,
27,2021,2021-11-21,11,11,25.292,CAR,,WAS,L 21-27,,0,0,,,,,,,,,,,,,,,,,0,0%,0,0%,17,65%,
28,2021,2021-11-28,12,12,25.299,CAR,@,MIA,L 10-33,,0,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,2,3%,18,64%,
29,2021,2021-12-12,13,14,25.313,CAR,,ATL,L 21-29,,0,0,,,,,,,,,,,,,,,,,0,0%,0,0%,14,61%,
30,2021,2021-12-19,14,15,25.320,CAR,@,BUF,L 14-31,,0,0,,,,,,,,,,,,,,,,,0,0%,0,0%,16,73%,
31,2021,2021-12-26,15,16,,CAR,,TAM,L 6-32,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
32,2021,2022-01-02,16,17,25.334,CAR,@,NOR,L 10-18,,0,0,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,1,2%,15,56%,
33,2021,2022-01-09,17,18,25.341,CAR,@,TAM,L 17-41,,0,0,0.0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,48,80%,16,57%,
34,2022,2022-09-11,1,1,26.221,CAR,,CLE,L 24-26,,0,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,22,69%,
35,2022,2022-09-18,2,2,26.228,CAR,@,NYG,L 16-19,,0,0,,,,,,,,,,,,,,,,,0,0%,0,0%,21,70%,
36,2022,2022-09-25,3,3,26.235,CAR,,NOR,W 22-14,,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,19,66%,
37,2022,2022-10-02,4,4,26.242,CAR,,ARI,L 16-26,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,17,74%,
38,2022,2022-10-09,5,5,26.249,CAR,,SFO,L 15-37,,0,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,17,61%,
39,2022,2022-10-16,6,6,26.256,CAR,@,LAR,L 10-24,,0,0,,,,,,,,,,,,,,,,,0,0%,0,0%,19,73%,
