Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Num,Pct,Num,Pct,Num,Pct,Status
1.0,2024.0,2024-09-08,1.0,1.0,21.357,CAR,@,NOR,L 10-47,,0.0,0,1,1,0,0,0,0%,0,0%,7,23%,
2.0,2024.0,2024-09-15,2.0,2.0,,CAR,,LAC,L 3-26,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
3.0,2024.0,2024-09-22,3.0,3.0,22.005,CAR,@,LVR,W 36-22,,,,,,,,0,0%,0,0%,15,50%,
4.0,2024.0,2024-09-29,4.0,4.0,22.012,CAR,,CIN,L 24-34,,,,,,,,0,0%,2,3%,12,43%,
5.0,2024.0,2024-10-06,5.0,5.0,22.019,CAR,@,CHI,L 10-36,*,0.0,0,2,2,0,0,0,0%,24,32%,13,50%,
6.0,2024.0,2024-10-13,6.0,6.0,22.026,CAR,,ATL,L 20-38,,0.0,1,0,1,0,0,0,0%,9,13%,13,48%,
7.0,2024.0,2024-10-20,7.0,7.0,22.033,CAR,@,WAS,L 7-40,,0.0,5,3,8,0,0,0,0%,39,57%,8,31%,
8.0,2024.0,2024-10-27,8.0,8.0,22.04,CAR,@,DEN,L 14-28,,0.0,2,2,4,0,0,0,0%,42,58%,5,21%,
9.0,2024.0,2024-11-03,9.0,9.0,22.047,CAR,,NOR,W 23-22,,0.0,4,2,6,0,0,0,0%,13,16%,15,52%,
10.0,2024.0,2024-11-10,10.0,10.0,22.054,CAR,,NYG,W 20-17,,,,,,,,0,0%,0,0%,14,47%,
11.0,2024.0,2024-11-24,11.0,12.0,22.068,CAR,,KAN,L 27-30,,,,,,,,0,0%,0,0%,16,59%,
