Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Num,Pct,Num,Pct,Num,Pct,Status
11,2016,2016-12-04,12,13,23.341,CIN,,PHI,W 32-14,,0.5,0,1,1,0,2,0,0,0,0,0,0%,23,29%,0,0%,
12,2016,2016-12-11,13,14,23.348,CIN,@,CLE,W 23-10,,0.0,1,0,1,0,0,0,0,0,0,0,0%,17,31%,0,0%,
13,2016,2016-12-18,14,15,23.355,CIN,,PIT,L 20-24,,0.0,0,0,0,0,1,0,0,0,0,0,0%,9,12%,0,0%,
14,2016,2016-12-24,15,16,23.361,CIN,@,HOU,L 10-12,,0.0,0,0,0,0,1,0,0,0,0,0,0%,8,12%,0,0%,
15,2016,2017-01-01,,17,,CIN,,BAL,W 27-10,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
16,2020,2020-09-27,3,3,27.273,DEN,,TAM,L 10-28,,0.0,1,1,2,0,0,0,0,0,1,0,0%,27,40%,4,14%,
17,2020,2020-10-01,4,4,27.277,DEN,@,NYJ,W 37-28,,0.0,1,3,4,0,0,0,0,0,0,0,0%,30,39%,7,20%,
18,2020,2020-10-18,5,6,27.294,DEN,@,NWE,W 18-12,*,0.0,0,3,3,0,1,1,1,0,1,0,0%,36,63%,3,13%,
19,2020,2020-10-25,6,7,27.301,DEN,,KAN,L 16-43,,0.0,0,1,1,0,0,0,0,0,0,0,0%,29,57%,9,30%,
20,2020,2020-11-01,7,8,27.308,DEN,,LAC,W 31-30,*,0.0,3,0,3,0,0,0,0,0,0,0,0%,31,36%,8,25%,
21,2020,2020-11-08,8,9,27.315,DEN,@,ATL,L 27-34,*,0.0,4,1,5,1,1,0,0,0,0,0,0%,33,46%,6,17%,
22,2020,2020-11-15,9,10,27.322,DEN,@,LVR,L 12-37,*,0.0,1,1,2,0,0,0,0,0,0,0,0%,39,54%,9,31%,
23,2020,2020-11-22,10,11,27.329,DEN,,MIA,W 20-13,*,2.0,3,0,3,2,2,0,0,0,0,0,0%,26,40%,2,8%,
24,2020,2020-11-29,11,12,27.336,DEN,,NOR,L 3-31,*,0.0,1,2,3,0,0,0,0,0,0,0,0%,35,55%,6,22%,
25,2020,2020-12-06,12,13,27.343,DEN,@,KAN,L 16-22,*,0.0,2,2,4,1,0,0,0,0,1,0,0%,25,39%,8,31%,
26,2020,2020-12-13,13,14,27.350,DEN,@,CAR,W 32-27,*,0.0,0,1,1,0,0,0,0,0,0,0,0%,21,31%,7,23%,
27,2020,2020-12-19,14,15,27.356,DEN,,BUF,L 19-48,*,0.0,3,2,5,0,1,0,0,0,0,0,0%,35,48%,8,25%,
28,2020,2020-12-27,15,16,27.364,DEN,@,LAC,L 16-19,*,0.0,0,0,0,0,1,0,0,0,0,0,0%,30,53%,7,23%,
29,2020,2021-01-03,16,17,28.005,DEN,,LVR,L 31-32,*,0.0,1,0,1,0,0,0,0,0,0,0,0%,39,57%,7,21%,
30,2021,2021-09-12,1,1,28.257,DEN,@,NYG,W 27-13,,0.0,2,1,3,0,0,0,0,0,0,0,0%,18,30%,2,11%,
31,2021,2021-09-19,2,2,28.264,DEN,@,JAX,W 23-13,,,,,,,,,,,,0,0%,20,36%,3,12%,
32,2021,2021-09-26,3,3,28.271,DEN,,NYJ,W 26-0,,0.0,0,0,0,0,1,0,0,0,0,0,0%,21,39%,1,4%,
33,2021,2021-10-03,4,4,28.278,DEN,,BAL,L 7-23,,0.0,1,1,2,0,0,0,0,0,0,0,0%,35,48%,7,23%,
34,2021,2021-10-10,5,5,28.285,DEN,@,PIT,L 19-27,,0.0,2,1,3,0,0,0,0,0,0,0,0%,21,32%,6,23%,
35,2021,2021-10-17,6,6,28.292,DEN,,LVR,L 24-34,,0.0,1,1,2,0,1,0,0,0,0,0,0%,22,39%,7,23%,
36,2021,2021-10-21,7,7,28.296,DEN,@,CLE,L 14-17,,0.0,1,3,4,0,0,0,0,0,0,0,0%,26,37%,4,20%,
37,2021,2021-10-31,8,8,28.306,DEN,,WAS,W 17-10,*,0.0,2,2,4,0,0,0,0,0,0,0,0%,26,37%,4,21%,
38,2021,2021-11-07,9,9,28.313,DEN,@,DAL,W 30-16,*,0.0,1,1,2,0,0,0,0,0,0,0,0%,17,27%,3,13%,
39,2021,2021-11-14,10,10,28.320,DEN,,PHI,L 13-30,*,0.0,2,1,3,0,0,0,0,0,0,0,0%,26,41%,6,21%,
40,2021,2021-11-28,11,12,28.334,DEN,,LAC,W 28-13,*,1.0,2,1,3,1,2,0,0,0,0,0,0%,33,46%,2,10%,
41,2021,2021-12-05,12,13,28.341,DEN,@,KAN,L 9-22,*,0.0,1,5,6,0,0,0,0,0,1,0,0%,25,44%,5,23%,
42,2021,2021-12-12,13,14,28.348,DEN,,DET,W 38-10,*,0.0,0,0,0,0,1,0,0,0,1,0,0%,32,51%,2,9%,
43,2021,2021-12-19,14,15,28.355,DEN,,CIN,L 10-15,*,0.0,1,0,1,0,0,0,0,0,0,0,0%,29,55%,4,15%,
44,2021,2021-12-26,15,16,28.362,DEN,@,LVR,L 13-17,*,0.0,1,5,6,0,0,0,0,0,0,0,0%,35,51%,4,18%,
45,2021,2022-01-02,16,17,,DEN,@,LAC,L 13-34,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
46,2021,2022-01-08,17,18,,DEN,,KAN,L 24-28,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
47,2022,2022-09-12,1,1,29.257,DEN,@,SEA,L 16-17,*,0.0,0,3,3,0,1,0,0,0,0,0,0%,34,62%,3,16%,
48,2022,2022-09-18,2,2,29.263,DEN,,HOU,W 16-9,*,0.0,0,1,1,0,0,0,0,0,0,0,0%,28,44%,4,15%,
49,2022,2022-09-25,3,3,29.270,DEN,,SFO,W 11-10,*,0.0,3,1,4,0,0,0,0,0,0,0,0%,32,57%,3,11%,
50,2022,2022-10-02,4,4,29.277,DEN,@,LVR,L 23-32,,0.0,1,0,1,0,0,0,0,0,0,0,0%,30,40%,6,19%,
51,2022,2022-10-06,5,5,29.281,DEN,,IND,L 9-12,*,0.0,1,0,1,1,0,0,0,0,0,0,0%,38,48%,5,16%,
52,2022,2022-10-17,6,6,29.292,DEN,@,LAC,L 16-19,*,0.0,1,0,1,0,0,0,0,0,1,0,0%,40,43%,5,17%,
53,2022,2022-10-23,7,7,29.298,DEN,,NYJ,L 9-16,*,,,,,,,,,,,0,0%,33,56%,4,14%,
54,2022,2022-10-30,8,8,29.305,DEN,@,JAX,W 21-17,,,,,,,,,,,,0,0%,33,46%,3,12%,
55,2022,2022-11-13,9,10,29.319,DEN,@,TEN,L 10-17,*,0.0,2,1,3,0,0,0,0,0,1,0,0%,32,52%,4,14%,
56,2022,2022-11-20,10,11,29.326,DEN,,LVR,L 16-22,*,0.0,1,2,3,0,0,0,0,0,1,0,0%,38,58%,4,14%,
57,2022,2022-11-27,11,12,29.333,DEN,@,CAR,L 10-23,*,0.0,3,1,4,0,0,0,0,0,0,0,0%,37,56%,5,17%,
58,2022,2022-12-04,12,13,29.340,DEN,@,BAL,L 9-10,*,2.0,2,2,4,1,2,0,0,0,0,0,0%,41,57%,2,8%,
59,2022,2022-12-11,13,14,29.347,DEN,,KAN,L 28-34,*,0.0,0,1,1,0,0,0,0,0,0,0,0%,32,47%,6,19%,
60,2022,2022-12-18,14,15,29.354,DEN,,ARI,W 24-15,*,2.5,2,3,5,2,4,0,0,0,0,0,0%,40,62%,3,11%,
61,2022,2022-12-25,15,16,29.361,DEN,@,LAR,L 14-51,*,0.0,3,0,3,0,0,0,0,0,0,0,0%,33,51%,9,35%,
62,2022,2023-01-01,16,17,30.003,DEN,@,KAN,L 24-27,*,0.0,2,1,3,0,1,0,0,0,0,0,0%,43,72%,6,21%,
63,2022,2023-01-08,17,18,30.010,DEN,,LAC,W 31-28,*,,,,,,,,,,,0,0%,33,49%,4,13%,
64,2023,2023-09-10,1,1,30.255,CAR,@,ATL,L 10-24,,0.0,2,1,3,1,0,0,0,0,0,0,0%,34,65%,1,4%,
65,2023,2023-09-18,2,2,30.263,CAR,,NOR,L 17-20,,0.0,2,1,3,0,1,0,0,0,0,0,0%,47,61%,1,4%,
66,2023,2023-09-24,3,3,30.269,CAR,@,SEA,L 27-37,,0.0,3,1,4,0,0,0,0,0,0,0,0%,35,47%,3,9%,
67,2023,2023-10-01,4,4,30.276,CAR,,MIN,L 13-21,*,0.0,1,1,2,0,0,0,0,0,0,0,0%,24,50%,1,5%,
68,2023,2023-10-08,5,5,30.283,CAR,@,DET,L 24-42,,0.0,0,1,1,0,0,0,0,0,0,0,0%,22,37%,1,4%,
69,2023,2023-10-15,6,6,30.290,CAR,@,MIA,L 21-42,*,0.0,0,3,3,0,0,0,0,0,0,0,0%,34,51%,0,0%,
70,2023,2023-10-29,7,8,30.304,CAR,,HOU,W 15-13,,0.0,1,2,3,0,1,0,0,0,1,0,0%,29,50%,2,8%,
71,2023,2023-11-05,8,9,30.311,CAR,,IND,L 13-27,*,1.0,1,1,2,1,2,0,0,0,0,0,0%,28,46%,0,0%,
72,2023,2023-11-09,9,10,30.315,CAR,@,CHI,L 13-16,*,0.0,0,1,1,0,1,0,0,0,0,0,0%,34,47%,1,4%,
73,2023,2023-11-19,10,11,30.325,CAR,,DAL,L 10-33,*,0.0,0,1,1,0,0,0,0,0,0,0,0%,34,47%,0,0%,
74,2023,2023-11-26,11,12,30.332,CAR,@,TEN,L 10-17,*,0.0,1,0,1,0,1,0,0,0,0,0,0%,20,38%,2,8%,
75,2023,2023-12-03,12,13,30.339,CAR,@,TAM,L 18-21,,,,,,,,,,,,0,0%,13,21%,0,0%,
76,2023,2023-12-10,13,14,,CAR,@,NOR,L 6-28,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
77,2023,2023-12-17,14,15,30.353,CAR,,ATL,W 9-7,*,0.0,0,3,3,0,0,0,0,0,0,0,0%,11,21%,0,0%,
78,2023,2023-12-24,15,16,30.360,CAR,,GNB,L 30-33,*,0.0,0,0,0,0,1,0,0,0,0,0,0%,21,32%,0,0%,
79,2023,2023-12-31,16,17,31.002,CAR,@,JAX,L 0-26,*,0.0,1,2,3,0,0,0,0,0,0,0,0%,31,49%,0,0%,
80,2023,2024-01-07,17,18,31.009,CAR,,TAM,L 0-9,*,0.0,1,2,3,0,0,0,0,0,0,0,0%,27,42%,0,0%,
81,2024,2024-09-15,2,2,,CAR,,LAC,L 3-26,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
82,2024,2024-09-22,3,3,31.268,CAR,@,LVR,W 36-22,,0.0,1,0,1,0,1,0,0,0,0,0,0%,27,42%,1,3%,
83,2024,2024-09-29,4,4,31.275,CAR,,CIN,L 24-34,,0.0,0,1,1,0,0,0,0,0,0,0,0%,26,39%,1,4%,
84,2024,2024-10-06,5,5,,CAR,@,CHI,L 10-36,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
85,2024,2024-10-13,6,6,31.289,CAR,,ATL,L 20-38,,,,,,,,,,,,0,0%,13,19%,0,0%,
86,2024,2024-10-20,7,7,31.296,CAR,@,WAS,L 7-40,,0.0,0,2,2,0,1,0,0,0,0,0,0%,24,35%,0,0%,
87,2024,2024-10-27,8,8,31.303,CAR,@,DEN,L 14-28,,0.0,2,1,3,0,0,0,0,0,0,0,0%,34,47%,2,8%,
88,2024,2024-11-03,9,9,31.310,CAR,,NOR,W 23-22,*,0.0,0,0,0,0,1,0,0,0,0,0,0%,22,28%,2,7%,
89,2024,2024-11-10,10,10,31.317,CAR,,NYG,W 20-17,,,,,,,,,,,,0,0%,28,37%,5,17%,
90,2024,2024-11-24,11,12,31.331,CAR,,KAN,L 27-30,,0.5,1,2,3,0,1,0,0,0,0,0,0%,31,42%,0,0%,
