Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Num,Pct,Num,Pct,Num,Pct,Status
1,2019,2019-09-29,4,4,23.056,CHI,,MIN,W 16-6,,0.0,0,1,1,0,0,0,0%,6,10%,0,0%,
2,2019,2019-10-06,5,5,23.063,CHI,@,OAK,L 21-24,,,,,,,,0,0%,24,33%,5,18%,
3,2019,2019-10-20,,7,,CHI,,NOR,L 25-36,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
4,2019,2019-10-27,,8,,DEN,@,IND,L 13-15,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
5,2019,2019-11-03,,9,,DEN,,CLE,W 24-19,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
6,2019,2019-11-17,,11,,DEN,@,MIN,L 23-27,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
7,2019,2019-11-24,,12,,DEN,@,BUF,L 3-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
8,2019,2019-12-01,,13,,DEN,,LAC,W 23-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
9,2019,2019-12-08,,14,,DEN,@,HOU,W 38-24,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
10,2019,2019-12-15,14,15,23.133,DEN,@,KAN,L 3-23,,0.0,2,2,4,0,0,0,0%,36,53%,4,22%,
11,2019,2019-12-22,15,16,23.140,DEN,,DET,W 27-17,,0.0,2,1,3,0,0,0,0%,10,20%,4,15%,
12,2019,2019-12-29,16,17,23.147,DEN,,OAK,W 16-15,,,,,,,,0,0%,2,3%,6,21%,
13,2021,2021-09-12,1,1,,DEN,@,NYG,W 27-13,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
14,2021,2021-09-19,2,2,,DEN,@,JAX,W 23-13,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
15,2021,2021-09-26,3,3,,DEN,,NYJ,W 26-0,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
16,2021,2021-10-03,4,4,,DEN,,BAL,L 7-23,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
