Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2016,2016-09-11,1,1,21.174,DET,@,IND,W 39-35,,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,23,33%,1,3%,
2,2016,2016-09-18,2,2,21.181,DET,,TEN,L 15-16,,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,19,28%,0,0%,
3,2016,2016-09-25,3,3,21.188,DET,@,GNB,L 27-34,,0,0,0.0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,22,41%,2,7%,
4,2016,2016-10-02,4,4,21.195,DET,@,CHI,L 14-17,,0,0,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,22,32%,3,13%,
5,2016,2016-10-09,5,5,21.202,DET,,PHI,W 24-23,,0,0,1.0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,19,31%,1,4%,
6,2016,2016-10-16,6,6,21.209,DET,,LAR,W 31-28,,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,24,41%,2,8%,
7,2016,2016-10-23,7,7,21.216,DET,,WAS,W 20-17,,0,0,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,26,36%,3,14%,
8,2016,2016-10-30,8,8,21.223,DET,@,HOU,L 13-20,,0,0,1.0,1,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,25,37%,3,12%,
9,2016,2016-11-06,9,9,21.230,DET,@,MIN,W 22-16,,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,32,46%,2,8%,
10,2016,2016-11-20,10,11,21.244,DET,,JAX,W 26-19,,0,0,0.0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,25,38%,3,9%,
11,2016,2016-11-24,11,12,21.248,DET,,MIN,W 16-13,*,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,29,50%,3,13%,
12,2016,2016-12-04,12,13,21.258,DET,@,NOR,W 28-13,,0,0,0.0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,13,21%,2,8%,
13,2016,2016-12-11,13,14,21.265,DET,,CHI,W 20-17,*,0,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,23,41%,2,9%,
