Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2015,2015-09-14,1,1,22.139,ATL,,PHI,W 26-24,,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,20,27%,6,19%,
2,2015,2015-09-20,2,2,22.145,ATL,@,NYG,W 24-20,,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,14,20%,5,17%,
3,2015,2015-09-27,3,3,22.152,ATL,@,DAL,W 39-28,,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,7,13%,5,18%,
4,2015,2015-10-04,4,4,22.159,ATL,,HOU,W 48-21,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,33,43%,1,3%,
5,2015,2015-10-11,5,5,22.166,ATL,,WAS,W 25-19,,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,7,11%,4,17%,
6,2015,2015-10-15,6,6,22.170,ATL,@,NOR,L 21-31,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,13,18%,6,21%,
7,2015,2015-10-25,7,7,22.180,ATL,@,TEN,W 10-7,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,6,11%,2,10%,
8,2015,2015-11-01,8,8,22.187,ATL,,TAM,L 20-23,,0.0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,10,14%,6,25%,
9,2015,2015-11-08,9,9,22.194,ATL,@,SFO,L 16-17,,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,23,35%,5,17%,
10,2015,2015-11-22,10,11,22.208,ATL,,IND,L 21-24,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,14,22%,0,0%,
11,2015,2015-11-29,11,12,22.215,ATL,,MIN,L 10-20,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,19,27%,5,26%,
12,2015,2015-12-06,12,13,22.222,ATL,@,TAM,L 19-23,,1.0,4,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,26,37%,5,20%,
13,2015,2015-12-13,13,14,22.229,ATL,@,CAR,L 0-38,*,0.0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,29,45%,7,30%,
14,2015,2015-12-20,14,15,22.236,ATL,@,JAX,W 23-17,,0.0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,29,47%,4,14%,
15,2015,2015-12-27,,16,,ATL,,CAR,W 20-13,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
16,2015,2016-01-03,16,17,22.250,ATL,,NOR,L 17-20,*,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,17,25%,0,0%,
17,2016,2016-09-11,1,1,23.136,ATL,,TAM,L 24-31,*,0.0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,37,58%,5,16%,
18,2016,2016-09-18,2,2,23.143,ATL,@,OAK,W 35-28,*,0.0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,35,47%,5,17%,
19,2016,2016-09-26,3,3,23.151,ATL,@,NOR,W 45-32,*,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,25,31%,4,14%,
20,2016,2016-10-02,4,4,23.157,ATL,,CAR,W 48-33,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,26,37%,3,9%,
21,2016,2016-10-09,5,5,23.164,ATL,@,DEN,W 23-16,*,1.0,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,23,33%,3,10%,
22,2016,2016-10-16,6,6,23.171,ATL,@,SEA,L 24-26,,0.0,0,7,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,36,55%,6,20%,
23,2016,2016-10-23,7,7,23.178,ATL,,SDG,L 30-33,*,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,43,57%,7,21%,
24,2016,2016-10-30,8,8,23.185,ATL,,GNB,W 33-32,*,0.0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,36,58%,4,15%,
25,2016,2016-11-03,9,9,23.189,ATL,@,TAM,W 43-28,*,1.0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0%,49,61%,2,8%,
26,2016,2016-11-13,10,10,23.199,ATL,@,PHI,L 15-24,*,0.0,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,49,62%,6,21%,
27,2016,2016-11-27,11,12,23.213,ATL,,ARI,W 38-19,*,0.0,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,41,62%,3,11%,
