Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Num,Pct,Num,Pct,Num,Pct,Status
1,2023,2023-09-10,1,1,23.097,ATL,,CAR,W 24-10,,,,,,,,0,0%,0,0%,18,69%,
2,2023,2023-09-17,2,2,23.104,ATL,,GNB,W 25-24,,,,,,,,0,0%,0,0%,13,48%,
3,2023,2023-09-24,3,3,23.111,ATL,@,DET,L 6-20,,,,,,,,0,0%,0,0%,12,45%,
4,2023,2023-10-01,4,4,23.118,ATL,@,JAX,L 7-23,,0.0,0,1,1,0,0,0,0%,12,18%,13,59%,
5,2023,2023-10-08,5,5,23.125,ATL,,HOU,W 21-19,,0.0,0,1,1,0,0,0,0%,0,0%,15,52%,
6,2023,2023-10-15,6,6,23.132,ATL,,WAS,L 16-24,,0.0,1,0,1,0,0,0,0%,12,24%,18,75%,
7,2023,2023-10-22,7,7,23.139,ATL,@,TAM,W 16-13,,0.0,0,0,0,0,1,0,0%,17,23%,17,81%,
8,2023,2023-10-29,8,8,23.146,ATL,@,TEN,L 23-28,,,,,,,,0,0%,12,18%,29,83%,
9,2023,2023-11-05,9,9,,ATL,,MIN,L 28-31,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
10,2023,2023-11-12,10,10,23.160,ATL,@,ARI,L 23-25,,0.0,1,1,2,0,0,0,0%,11,17%,9,35%,
11,2023,2023-11-26,11,12,23.174,ATL,,NOR,W 24-15,,0.0,4,3,7,0,0,0,0%,38,53%,13,54%,
12,2023,2023-12-03,12,13,23.181,ATL,@,NYJ,W 13-8,*,0.0,3,1,4,0,0,0,0%,50,74%,20,71%,
13,2023,2023-12-10,13,14,23.188,ATL,,TAM,L 25-29,,0.0,2,1,3,0,0,0,0%,34,50%,16,50%,
14,2023,2023-12-17,14,15,23.195,ATL,@,CAR,L 7-9,*,0.0,3,5,8,0,0,0,0%,62,94%,12,63%,
15,2023,2023-12-24,15,16,23.202,ATL,,IND,W 29-10,*,0.0,5,2,7,1,0,0,0%,68,96%,9,32%,
16,2023,2023-12-31,16,17,23.209,ATL,@,CHI,L 17-37,*,0.0,6,0,6,0,0,0,0%,53,72%,7,22%,
17,2023,2024-01-07,17,18,,ATL,@,NOR,L 17-48,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
18,2024,2024-09-08,1,1,,ATL,,PIT,L 10-18,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
19,2024,2024-09-16,2,2,,ATL,@,PHI,W 22-21,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
20,2024,2024-09-22,3,3,,ATL,,KAN,L 17-22,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
21,2024,2024-09-29,4,4,,ATL,,NOR,W 26-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
22,2024,2024-10-03,5,5,,ATL,,TAM,W 36-30,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
23,2024,2024-10-13,6,6,,ATL,@,CAR,W 38-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
24,2024,2024-10-20,7,7,,ATL,,SEA,L 14-34,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
25,2024,2024-10-27,8,8,,ATL,@,TAM,W 31-26,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
26,2024,2024-11-03,9,9,,ATL,,DAL,W 27-21,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
27,2024,2024-11-10,10,10,,ATL,@,NOR,L 17-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
28,2024,2024-11-17,11,11,,ATL,@,DEN,L 6-38,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
