Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Num,Pct,Num,Pct,Num,Pct,Status
1.0,2024.0,2024-09-08,1.0,1.0,24.126,ATL,,PIT,L 10-18,,0.0,1,0,1,0,0,0,0%,0,0%,23,92%,
2.0,2024.0,2024-09-16,2.0,2.0,24.134,ATL,@,PHI,W 22-21,,0.0,0,1,1,0,0,0,0%,0,0%,18,82%,
3.0,2024.0,2024-09-22,3.0,3.0,24.14,ATL,,KAN,L 17-22,,,,,,,,0,0%,1,1%,21,88%,
4.0,2024.0,2024-09-29,4.0,4.0,24.147,ATL,,NOR,W 26-24,,,,,,,,0,0%,8,11%,22,79%,
5.0,2024.0,2024-10-03,5.0,5.0,24.151,ATL,,TAM,W 36-30,,0.0,4,1,5,0,0,0,0%,38,72%,8,25%,
6.0,2024.0,2024-10-13,6.0,6.0,24.161,ATL,@,CAR,W 38-20,,0.0,1,0,1,0,0,0,0%,13,20%,21,78%,
7.0,2024.0,2024-10-20,7.0,7.0,24.168,ATL,,SEA,L 14-34,,,,,,,,0,0%,0,0%,23,88%,
8.0,2024.0,2024-10-27,8.0,8.0,24.175,ATL,@,TAM,W 31-26,,0.0,1,1,2,0,0,0,0%,16,22%,21,78%,
9.0,2024.0,2024-11-03,9.0,9.0,,ATL,,DAL,W 27-21,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
10.0,2024.0,2024-11-10,10.0,10.0,,ATL,@,NOR,L 17-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
11.0,2024.0,2024-11-17,11.0,11.0,,ATL,@,DEN,L 6-38,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
