Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2018,2018-09-09,,1,,TEN,@,MIA,L 20-27,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
2,2018,2018-09-16,2,2,22.312,TEN,,HOU,W 20-17,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,1,4%,
3,2018,2018-09-23,3,3,22.319,TEN,@,JAX,W 9-6,*,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,18,32%,3,12%,
4,2018,2018-09-30,4,4,22.326,TEN,,PHI,W 26-23,,0,0,0.0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,60,77%,0,0%,
5,2018,2018-10-07,5,5,22.333,TEN,@,BUF,L 12-13,*,0,0,0.0,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,48,74%,0,0%,
6,2018,2018-10-14,6,6,22.340,TEN,,BAL,L 0-21,*,0,0,0.0,5,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,59,78%,0,0%,
7,2018,2018-10-21,7,7,22.347,TEN,@,LAC,L 19-20,*,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,18,41%,0,0%,
8,2018,2018-11-05,8,9,22.362,TEN,@,DAL,W 28-14,*,0,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,27,46%,0,0%,
9,2018,2018-11-11,9,10,23.003,TEN,,NWE,W 34-10,,0,0,0.0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,37,56%,0,0%,
10,2018,2018-11-18,10,11,23.010,TEN,@,IND,L 10-38,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,31,50%,0,0%,
11,2018,2018-11-26,11,12,23.018,TEN,@,HOU,L 17-34,*,0,0,0.0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,27,42%,0,0%,
12,2018,2018-12-02,12,13,23.024,TEN,,NYJ,W 26-22,,0,0,0.0,6,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,32,47%,0,0%,
13,2018,2018-12-06,13,14,23.028,TEN,,JAX,W 30-9,,0,0,0.0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,36,51%,0,0%,
14,2018,2018-12-16,14,15,23.038,TEN,@,NYG,W 17-0,*,0,0,0.0,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,29,45%,0,0%,
15,2018,2018-12-22,15,16,23.044,TEN,,WAS,W 25-16,,0,0,0.0,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,23,37%,0,0%,
16,2018,2018-12-30,16,17,23.052,TEN,,IND,L 17-33,,0,0,0.0,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,49,62%,0,0%,
17,2019,2019-09-08,1,1,23.304,TEN,@,CLE,W 43-13,*,0,0,0.0,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,56,79%,0,0%,
18,2019,2019-09-15,2,2,23.311,TEN,,IND,L 17-19,*,0,0,0.0,4,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,66,94%,0,0%,
19,2019,2019-09-19,3,3,23.315,TEN,@,JAX,L 7-20,*,0,0,0.0,1,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,53,98%,0,0%,
20,2019,2019-09-29,4,4,23.325,TEN,@,ATL,W 24-10,*,0,0,0.5,5,5,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0%,61,77%,0,0%,
21,2019,2019-10-06,5,5,23.332,TEN,,BUF,L 7-14,*,0,0,0.0,7,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,53,83%,0,0%,
22,2019,2019-10-13,6,6,23.339,TEN,@,DEN,L 0-16,*,0,0,0.0,6,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,59,98%,0,0%,
23,2019,2019-10-20,7,7,23.346,TEN,,LAC,W 23-20,*,0,0,0.0,8,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,61,97%,0,0%,
24,2019,2019-10-27,8,8,23.353,TEN,,TAM,W 27-23,*,0,0,0.0,7,4,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,67,83%,0,0%,
25,2019,2019-11-03,9,9,23.360,TEN,@,CAR,L 20-30,*,0,0,0.0,4,5,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,66,93%,0,0%,
