Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2016,2016-09-08,1,1,22.294,DEN,,CAR,W 21-20,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,29,40%,20,83%,
2,2016,2016-09-18,2,2,22.304,DEN,,IND,W 34-20,,0,0,0.0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,40,55%,23,77%,
3,2016,2016-09-25,,3,,DEN,@,CIN,W 29-17,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
4,2016,2016-10-02,4,4,22.318,DEN,@,TAM,W 27-7,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,10,36%,
5,2016,2016-10-09,,5,,DEN,,ATL,L 16-23,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
6,2016,2016-10-13,,6,,DEN,@,SDG,L 13-21,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
7,2016,2016-10-24,7,7,22.340,DEN,,HOU,W 27-9,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,4,6%,21,70%,
8,2016,2016-10-30,8,8,22.346,DEN,,SDG,W 27-19,,0,0,1.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,17,21%,22,76%,
9,2016,2016-11-06,9,9,22.353,DEN,@,OAK,L 20-30,,0,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,15,17%,21,66%,
10,2016,2016-11-13,10,10,22.360,DEN,@,NOR,W 25-23,,0,0,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,5,10%,18,67%,
11,2016,2016-11-27,11,12,23.008,DEN,,KAN,L 27-30,,0,0,0.0,3,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,31,36%,35,85%,
12,2016,2016-12-04,12,13,23.015,DEN,@,JAX,W 20-10,,0,0,0.0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,12,14%,29,88%,
13,2016,2016-12-11,13,14,23.022,DEN,@,TEN,L 10-13,,0,0,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,10,15%,23,92%,
14,2016,2016-12-18,14,15,23.029,DEN,,NWE,L 3-16,*,0,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,16,21%,23,88%,
15,2016,2016-12-25,15,16,23.036,DEN,@,KAN,L 10-33,*,0,0,0.0,4,1,5,1,0,1,38,0,2,0,0,0,0,0,0,0,0%,68,89%,27,87%,
16,2016,2017-01-01,16,17,23.043,DEN,,OAK,W 24-6,*,0,0,0.0,1,0,1,0,0,1,45,0,1,0,0,0,0,0,0,0,0%,49,91%,11,42%,
17,2017,2017-09-11,1,1,23.296,DEN,,LAC,W 24-21,*,0,0,0.0,3,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,58,100%,9,35%,
18,2017,2017-09-17,2,2,23.302,DEN,,DAL,W 42-17,*,0,0,0.0,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,70,99%,15,50%,
19,2017,2017-09-24,3,3,23.309,DEN,@,BUF,L 16-26,*,0,0,0.0,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,57,88%,12,38%,
20,2017,2017-10-01,4,4,23.316,DEN,,OAK,W 16-10,*,0,0,0.0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0%,54,100%,9,32%,
21,2017,2017-10-15,5,6,23.330,DEN,,NYG,L 10-23,*,0,0,0.0,11,0,11,2,0,0,0,0,2,0,0,0,0,0,0,0,0%,54,100%,10,36%,
22,2017,2017-10-22,6,7,23.337,DEN,@,LAC,L 0-21,*,0,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,58,100%,11,46%,
23,2017,2017-10-30,7,8,23.345,DEN,@,KAN,L 19-29,*,0,0,0.0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,62,100%,12,38%,
24,2017,2017-11-05,8,9,23.351,DEN,@,PHI,L 23-51,*,0,0,0.0,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,66,96%,15,42%,
25,2017,2017-11-12,9,10,23.358,DEN,,NWE,L 16-41,*,0,0,1.0,6,4,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,70,100%,16,55%,
26,2017,2017-11-19,10,11,24.000,DEN,,CIN,L 17-20,*,0,0,0.0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,55,100%,10,36%,
27,2017,2017-11-26,11,12,24.007,DEN,@,OAK,L 14-21,*,0,0,0.0,3,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,68,100%,18,67%,
28,2017,2017-12-03,12,13,24.014,DEN,@,MIA,L 9-35,*,1,6,0.0,4,3,7,0,0,1,65,1,1,0,0,0,0,0,0,0,0%,61,91%,21,62%,
29,2017,2017-12-10,13,14,24.021,DEN,,NYJ,W 23-0,*,0,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0%,3,6%,1,4%,
30,2017,2017-12-14,,15,,DEN,@,IND,W 25-13,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
31,2017,2017-12-24,,16,,DEN,@,WAS,L 11-27,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
32,2017,2017-12-31,,17,,DEN,,KAN,L 24-27,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
33,2018,2018-09-09,1,1,24.294,DEN,,SEA,W 27-24,*,0,0,0.0,3,1,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0%,57,100%,6,18%,
34,2018,2018-09-16,2,2,24.301,DEN,,OAK,W 20-19,*,0,0,0.0,8,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,65,100%,4,15%,
35,2018,2018-09-23,3,3,24.308,DEN,@,BAL,L 14-27,*,0,0,0.0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,72,100%,7,25%,
36,2018,2018-10-01,4,4,24.316,DEN,,KAN,L 23-27,*,0,0,0.0,7,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,78,100%,6,21%,
37,2018,2018-10-07,5,5,24.322,DEN,@,NYJ,L 16-34,*,0,0,0.0,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,62,100%,8,25%,
38,2018,2018-10-14,6,6,24.329,DEN,,LAR,L 20-23,*,0,0,0.0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,74,100%,8,29%,
39,2018,2018-10-18,7,7,24.333,DEN,@,ARI,W 45-10,*,0,0,0.0,6,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,66,100%,3,9%,
40,2018,2018-10-28,8,8,24.343,DEN,@,KAN,L 23-30,*,0,0,0.0,4,1,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0%,58,100%,5,17%,
41,2018,2018-11-04,9,9,24.350,DEN,,HOU,L 17-19,*,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,62,100%,5,18%,
42,2018,2018-11-18,10,11,24.364,DEN,@,LAC,W 23-22,*,0,0,0.0,5,5,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,77,100%,7,27%,
43,2018,2018-11-25,11,12,25.006,DEN,,PIT,W 24-17,*,0,0,0.0,7,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,78,100%,7,26%,
44,2018,2018-12-02,12,13,25.013,DEN,@,CIN,W 24-10,*,0,0,0.0,7,2,9,0,0,1,8,0,1,0,0,0,0,0,0,0,0%,68,100%,4,14%,
45,2018,2018-12-09,13,14,25.020,DEN,@,SFO,L 14-20,*,0,0,0.0,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,72,100%,5,19%,
46,2018,2018-12-15,14,15,25.026,DEN,,CLE,L 16-17,*,0,0,0.0,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,67,100%,5,22%,
47,2018,2018-12-24,15,16,25.035,DEN,@,OAK,L 14-27,*,0,0,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,62,100%,7,25%,
48,2018,2018-12-30,16,17,25.041,DEN,,LAC,L 9-23,*,0,0,0.0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,59,100%,4,17%,
49,2019,2019-09-09,1,1,25.294,DEN,@,OAK,L 16-24,*,0,0,0.0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,55,100%,7,28%,
50,2019,2019-09-15,2,2,25.300,DEN,,CHI,L 14-16,*,0,0,0.0,8,1,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0%,60,100%,4,16%,
51,2019,2019-09-22,3,3,25.307,DEN,@,GNB,L 16-27,*,0,0,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,54,100%,7,27%,
52,2019,2019-09-29,4,4,25.314,DEN,,JAX,L 24-26,*,0,0,0.0,4,3,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0%,85,100%,8,23%,
53,2019,2019-10-06,5,5,25.321,DEN,@,LAC,W 20-13,*,0,0,0.0,2,2,4,0,0,1,17,0,1,1,0,0,0,0,0,0,0%,70,100%,8,30%,
54,2019,2019-10-13,6,6,25.328,DEN,,TEN,W 16-0,*,0,0,0.0,4,0,4,0,0,1,5,0,1,0,0,0,0,0,0,0,0%,66,100%,4,15%,
55,2019,2019-10-17,7,7,25.332,DEN,,KAN,L 6-30,*,0,0,0.0,7,1,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0%,61,100%,6,20%,
56,2019,2019-10-27,8,8,25.342,DEN,@,IND,L 13-15,*,0,0,0.0,5,2,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,64,100%,6,20%,
57,2019,2019-11-03,9,9,25.349,DEN,,CLE,W 24-19,*,0,0,0.0,6,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0%,75,100%,7,26%,
58,2019,2019-11-17,10,11,25.363,DEN,@,MIN,L 23-27,*,0,0,0.0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,62,100%,4,14%,
59,2019,2019-11-24,11,12,26.005,DEN,@,BUF,L 3-20,*,0,0,0.0,7,1,8,0,0,1,8,0,1,0,0,0,0,0,0,0,0%,74,100%,7,29%,
60,2019,2019-12-01,12,13,26.012,DEN,,LAC,W 23-20,*,0,0,0.0,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,62,100%,7,23%,
61,2019,2019-12-08,13,14,26.019,DEN,@,HOU,W 38-24,*,0,0,0.0,2,4,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0%,76,100%,6,22%,
62,2019,2019-12-15,14,15,26.026,DEN,@,KAN,L 3-23,*,0,0,0.0,6,2,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0%,68,100%,4,22%,
63,2019,2019-12-22,15,16,26.033,DEN,,DET,W 27-17,*,0,0,0.0,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,50,100%,4,15%,
64,2019,2019-12-29,16,17,26.040,DEN,,OAK,W 16-15,*,0,0,0.0,2,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,73,100%,8,29%,
65,2020,2020-09-14,1,1,26.300,DEN,,TEN,L 14-16,*,0,0,0.0,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,81,100%,7,29%,
66,2020,2020-09-20,2,2,26.306,DEN,@,PIT,L 21-26,*,0,0,0.0,7,1,8,1,0,1,37,0,2,0,0,0,0,0,0,0,0%,65,100%,7,23%,
67,2020,2020-09-27,3,3,26.313,DEN,,TAM,L 10-28,*,0,0,0.0,7,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,68,100%,5,17%,
68,2020,2020-10-01,4,4,26.317,DEN,@,NYJ,W 37-28,*,0,0,0.0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,77,100%,7,20%,
69,2020,2020-10-18,5,6,26.334,DEN,@,NWE,W 18-12,*,0,0,0.0,8,0,8,0,0,0,0,0,0,0,0,0,1,18,0,0,0%,57,100%,3,13%,
70,2020,2020-10-25,6,7,26.341,DEN,,KAN,L 16-43,*,0,0,0.0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,51,100%,8,27%,
71,2020,2020-11-01,7,8,26.348,DEN,,LAC,W 31-30,*,0,0,0.0,4,1,5,0,0,1,46,0,1,0,0,0,0,0,0,0,0%,87,100%,6,19%,
72,2020,2020-11-08,8,9,26.355,DEN,@,ATL,L 27-34,*,0,0,0.0,4,1,5,0,0,1,0,0,2,0,0,0,0,0,0,0,0%,71,100%,6,17%,
73,2020,2020-11-15,9,10,26.362,DEN,@,LVR,L 12-37,*,0,0,0.0,5,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,72,100%,7,24%,
74,2020,2020-11-22,10,11,27.003,DEN,,MIA,W 20-13,*,0,0,0.0,6,1,7,0,0,1,0,0,2,0,0,0,0,0,0,0,0%,65,100%,3,13%,
75,2020,2020-11-29,11,12,27.010,DEN,,NOR,L 3-31,*,0,0,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,64,100%,6,22%,
76,2020,2020-12-06,12,13,27.017,DEN,@,KAN,L 16-22,*,0,0,0.0,5,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,64,100%,7,27%,
77,2020,2020-12-13,13,14,27.024,DEN,@,CAR,W 32-27,*,0,0,0.0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,67,100%,6,20%,
78,2020,2020-12-19,14,15,27.030,DEN,,BUF,L 19-48,*,0,0,0.0,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,73,100%,8,25%,
79,2020,2020-12-27,15,16,27.038,DEN,@,LAC,L 16-19,*,0,0,0.0,3,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,57,100%,6,20%,
80,2020,2021-01-03,16,17,27.045,DEN,,LVR,L 31-32,*,0,0,0.0,2,1,3,0,0,1,7,0,2,0,0,0,0,0,0,0,0%,69,100%,5,15%,
81,2021,2021-09-12,1,1,27.297,DEN,@,NYG,W 27-13,*,0,0,0.0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,61,100%,1,5%,
82,2021,2021-09-19,2,2,27.304,DEN,@,JAX,W 23-13,*,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,56,100%,4,16%,
83,2021,2021-09-26,3,3,27.311,DEN,,NYJ,W 26-0,*,0,0,0.0,1,1,2,0,0,1,35,0,1,0,0,0,0,0,0,0,0%,50,93%,0,0%,
