Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sfty,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
18,2017,2017-09-17,2,2,25.033,BAL,,CLE,W 24-10,*,,0,0,0.0,2,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0%,58,82%,10,40%,
19,2017,2017-09-24,3,3,25.040,BAL,@,JAX,L 7-44,,,0,0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,43,59%,20,65%,
20,2017,2017-10-01,4,4,25.047,BAL,,PIT,L 9-26,*,,0,0,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,40,53%,14,56%,
21,2017,2017-10-08,5,5,25.054,BAL,@,OAK,W 30-17,,,0,0,0.0,3,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0%,33,59%,11,41%,
22,2017,2017-10-15,6,6,25.061,BAL,,CHI,L 24-27,*,,0,0,2.0,12,2,14,4,3,0,0,0,0,0,0,0,0,0,0,0,0%,70,88%,15,41%,
23,2017,2017-10-22,7,7,25.068,BAL,@,MIN,L 16-24,*,,0,0,0.0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,49,74%,11,35%,
24,2017,2017-10-26,8,8,25.072,BAL,,MIA,W 40-0,*,,0,0,0.0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0%,43,65%,2,7%,
25,2017,2017-11-05,9,9,25.082,BAL,@,TEN,L 20-23,*,,0,0,1.0,4,1,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0%,46,88%,5,17%,
26,2017,2017-11-19,10,11,25.096,BAL,@,GNB,W 23-0,,,0,0,2.0,6,1,7,2,2,0,0,0,0,0,0,1,0,0,0,0,0%,38,56%,2,9%,
27,2017,2017-11-27,11,12,25.104,BAL,,HOU,W 23-16,*,,0,0,0.0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,39,57%,9,29%,
28,2017,2017-12-03,12,13,25.110,BAL,,DET,W 44-20,*,,0,0,1.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,39,62%,8,23%,
29,2017,2017-12-10,13,14,25.117,BAL,@,PIT,L 38-39,*,,0,0,0.0,4,1,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0%,76,85%,11,31%,
30,2017,2017-12-17,14,15,25.124,BAL,@,CLE,W 27-10,*,,0,0,1.0,4,2,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0%,49,78%,5,20%,
31,2017,2017-12-23,15,16,25.130,BAL,,IND,W 23-16,*,,0,0,0.0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,52,84%,11,41%,
32,2017,2017-12-31,16,17,25.138,BAL,,CIN,L 27-31,,,0,0,1.0,3,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0%,60,76%,10,26%,
33,2018,2018-09-09,1,1,26.025,BAL,,BUF,W 47-3,,,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,36,56%,3,9%,
34,2018,2018-09-13,2,2,26.029,BAL,@,CIN,L 23-34,*,,0,0,0.0,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,46,61%,7,23%,
35,2018,2018-09-23,3,3,26.039,BAL,,DEN,W 27-14,*,,0,0,0.5,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0%,47,69%,2,7%,
36,2018,2018-09-30,4,4,26.046,BAL,@,PIT,W 26-14,,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,38,61%,2,7%,
37,2018,2018-10-07,5,5,26.053,BAL,@,CLE,L 9-12,*,,0,0,0.0,4,0,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0%,53,66%,13,38%,
38,2018,2018-10-14,6,6,26.060,BAL,@,TEN,W 21-0,*,,0,0,1.0,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,27,61%,9,41%,
39,2018,2018-10-21,7,7,26.067,BAL,,NOR,L 23-24,*,,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,47,66%,7,29%,
40,2018,2018-10-28,8,8,26.074,BAL,@,CAR,L 21-36,*,,0,0,0.0,4,6,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,39,60%,9,32%,
41,2018,2018-11-04,9,9,26.081,BAL,,PIT,L 16-23,,,0,0,1.0,5,0,5,1,3,0,0,0,1,0,0,0,0,0,0,0,0%,57,70%,6,24%,
42,2018,2018-11-18,10,11,26.095,BAL,,CIN,W 24-21,,,0,0,0.5,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0%,29,53%,10,37%,
43,2018,2018-11-25,11,12,26.102,BAL,,OAK,W 34-17,,,0,0,3.0,3,2,5,2,3,0,0,0,0,0,0,1,0,0,0,0,0%,36,62%,8,29%,
44,2018,2018-12-02,12,13,26.109,BAL,@,ATL,W 26-16,,,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,36,68%,7,25%,
45,2018,2018-12-09,13,14,26.116,BAL,@,KAN,L 24-27,,,0,0,1.0,2,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0%,59,69%,11,38%,
46,2018,2018-12-16,14,15,26.123,BAL,,TAM,W 20-12,*,,0,0,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,34,68%,6,26%,
47,2018,2018-12-22,15,16,26.129,BAL,@,LAC,W 22-10,*,,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,48,76%,9,33%,
48,2018,2018-12-30,16,17,26.137,BAL,,CLE,W 26-24,,,0,0,0.0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,41,69%,9,29%,
49,2019,2019-09-08,1,1,27.024,BAL,@,MIA,W 59-10,*,,0,0,1.0,3,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0%,38,78%,8,25%,
50,2019,2019-09-15,2,2,27.031,BAL,,ARI,W 23-17,*,,0,0,1.0,3,1,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0%,46,81%,8,28%,
51,2019,2019-09-22,3,3,27.038,BAL,@,KAN,L 28-33,*,,0,0,1.0,3,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0%,58,85%,7,26%,
52,2019,2019-09-29,4,4,27.045,BAL,,CLE,L 25-40,*,,0,0,0.0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,59,88%,8,29%,
53,2019,2019-10-06,5,5,27.052,BAL,@,PIT,W 26-23,*,,0,0,0.0,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,45,78%,9,30%,
54,2019,2019-10-13,6,6,27.059,BAL,,CIN,W 23-17,*,,0,0,1.0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0%,48,81%,3,12%,
55,2019,2019-10-20,7,7,27.066,BAL,@,SEA,W 30-16,*,,0,0,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,57,80%,8,28%,
56,2019,2019-11-03,8,9,27.080,BAL,,NWE,W 37-20,*,,0,0,0.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0%,51,76%,7,23%,
57,2019,2019-11-10,9,10,27.087,BAL,@,CIN,W 49-13,*,,0,0,0.0,6,0,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0%,60,82%,3,13%,
58,2019,2019-11-17,10,11,27.094,BAL,,HOU,W 41-7,*,,0,0,2.0,7,0,7,3,4,0,0,0,0,0,0,1,0,0,0,0,0%,46,77%,3,13%,
59,2019,2019-11-25,11,12,27.102,BAL,@,LAR,W 45-6,*,,0,0,1.0,2,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0%,45,87%,4,15%,
60,2019,2019-12-01,12,13,27.108,BAL,,SFO,W 20-17,*,,0,0,0.0,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,51,89%,5,25%,
61,2019,2019-12-08,13,14,27.115,BAL,@,BUF,W 24-17,*,,0,0,1.5,2,3,5,1,2,0,0,0,0,0,0,1,0,0,0,0,0%,59,81%,4,13%,
62,2019,2019-12-12,14,15,27.119,BAL,,NYJ,W 42-21,*,,0,0,0.0,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,50,85%,4,14%,
63,2019,2019-12-22,15,16,27.129,BAL,@,CLE,W 31-15,*,,0,0,0.0,5,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,47,78%,2,8%,
64,2019,2019-12-29,16,17,27.136,BAL,,PIT,W 28-10,*,,0,0,1.0,2,0,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0%,32,64%,2,7%,
65,2020,2020-09-13,1,1,28.029,BAL,,CLE,W 38-6,*,,0,0,0.0,2,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,43,59%,3,12%,
66,2020,2020-09-20,2,2,28.036,BAL,@,HOU,W 33-16,*,,0,0,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,37,63%,4,14%,
67,2020,2020-09-28,3,3,28.044,BAL,,KAN,L 20-34,*,,0,0,0.0,1,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,56,75%,5,20%,
68,2020,2020-10-04,4,4,28.050,BAL,@,WAS,W 31-17,*,,0,0,2.0,2,2,4,2,5,0,0,0,1,0,0,0,0,0,0,0,0%,42,59%,4,15%,
69,2020,2020-10-11,5,5,28.057,BAL,,CIN,W 27-3,*,,0,0,0.0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,37,55%,1,4%,
70,2020,2020-10-18,6,6,28.064,BAL,@,PHI,W 30-28,*,,0,0,0.0,2,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0%,54,75%,1,3%,
71,2020,2020-11-01,7,8,28.078,BAL,,PIT,L 24-28,*,,0,0,,,,,,,,,,,0,,,0,0,0,0,0%,10,18%,1,4%,
72,2020,2020-11-08,8,9,28.085,BAL,@,IND,W 24-10,*,,0,0,0.0,5,2,7,0,2,0,0,0,1,0,0,0,0,0,0,0,0%,54,78%,4,17%,
73,2020,2020-11-15,9,10,28.092,BAL,@,NWE,L 17-23,*,,0,0,1.0,3,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0%,37,64%,5,22%,
74,2020,2020-11-22,10,11,28.099,BAL,,TEN,L 24-30,*,,0,0,1.0,4,2,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0%,47,67%,4,15%,
75,2020,2020-12-02,11,12,,BAL,@,PIT,L 14-19,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List
76,2020,2020-12-08,12,13,,BAL,,DAL,W 34-17,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List
77,2020,2020-12-14,13,14,28.121,BAL,@,CLE,W 47-42,*,,0,0,0.0,2,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,50,59%,6,18%,
78,2020,2020-12-20,14,15,28.127,BAL,,JAX,W 40-14,*,1,0,2,1.0,2,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0%,28,48%,2,9%,
79,2020,2020-12-27,15,16,28.134,BAL,,NYG,W 27-13,*,,0,0,1.0,3,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0%,44,69%,5,21%,
80,2020,2021-01-03,16,17,28.141,BAL,@,CIN,W 38-3,,,0,0,0.0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,26,60%,2,8%,
81,2021,2021-09-12,1,1,29.028,NWE,,MIA,L 16-17,*,,0,0,0.0,3,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,48,89%,7,33%,
82,2021,2021-09-19,2,2,29.035,NWE,@,NYJ,W 25-6,*,,0,0,1.0,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0%,50,68%,4,16%,
83,2021,2021-09-26,3,3,29.042,NWE,,NOR,L 13-28,*,,0,0,2.5,2,1,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0%,50,81%,11,38%,
84,2021,2021-10-03,4,4,29.049,NWE,,TAM,L 17-19,*,,0,0,1.0,4,3,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0%,68,87%,10,34%,
85,2021,2021-10-10,5,5,29.056,NWE,@,HOU,W 25-22,*,,0,0,2.0,2,2,4,2,3,0,0,0,0,0,0,0,1,-6,0,0,0%,53,90%,7,26%,
86,2021,2021-10-17,6,6,29.063,NWE,,DAL,L 29-35,*,,0,0,0.0,4,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,77,87%,7,25%,
87,2021,2021-10-24,7,7,29.070,NWE,,NYJ,W 54-13,*,,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,59,91%,4,15%,
88,2021,2021-10-31,8,8,29.077,NWE,@,LAC,W 27-24,*,,0,0,1.5,4,1,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0%,54,90%,8,27%,
89,2021,2021-11-07,9,9,29.084,NWE,@,CAR,W 24-6,*,,0,0,1.0,3,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,53,90%,6,27%,
90,2021,2021-11-14,10,10,29.091,NWE,,CLE,W 45-7,*,,0,0,0.5,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0%,39,66%,5,22%,
91,2021,2021-11-18,11,11,29.095,NWE,@,ATL,W 25-0,*,,0,0,1.0,1,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0%,45,83%,7,29%,
92,2021,2021-11-28,12,12,29.105,NWE,,TEN,W 36-13,*,,0,0,1.0,4,2,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,55,87%,6,21%,
93,2021,2021-12-06,13,13,29.113,NWE,@,BUF,W 14-10,*,,0,0,1.0,3,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0%,49,84%,8,35%,
94,2021,2021-12-18,14,15,29.125,NWE,@,IND,L 17-27,*,,0,0,0.0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,47,90%,9,36%,
95,2021,2021-12-26,15,16,29.133,NWE,,BUF,L 21-33,*,,0,0,0.0,1,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,66,84%,5,23%,
96,2021,2022-01-02,16,17,29.140,NWE,,JAX,W 50-10,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,10,21%,0,0%,
97,2021,2022-01-09,17,18,29.147,NWE,@,MIA,L 24-33,*,,0,0,0.0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,54,79%,11,38%,
98,2022,2022-09-11,1,1,30.027,NWE,@,MIA,L 7-20,*,,0,0,1.0,2,3,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0%,49,82%,7,37%,
99,2022,2022-09-18,2,2,30.034,NWE,@,PIT,W 17-14,*,,0,0,1.0,1,3,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0%,48,81%,1,5%,
100,2022,2022-09-25,3,3,30.041,NWE,,BAL,L 26-37,*,,0,0,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,48,80%,0,0%,
101,2022,2022-10-02,4,4,30.048,NWE,@,GNB,L 24-27,*,,0,0,1.0,3,3,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,57,78%,0,0%,
102,2022,2022-10-09,5,5,30.055,NWE,,DET,W 29-0,*,,0,0,2.0,2,1,3,1,4,0,0,0,0,0,0,1,0,0,0,0,0%,36,55%,0,0%,
103,2022,2022-10-16,6,6,30.062,NWE,@,CLE,W 38-15,,,0,0,0.0,4,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,49,70%,0,0%,
104,2022,2022-10-24,7,7,30.070,NWE,,CHI,L 14-33,,,0,0,2.5,3,1,4,2,3,0,0,0,1,0,0,0,0,0,0,0,0%,50,70%,0,0%,
105,2022,2022-10-30,8,8,30.076,NWE,@,NYJ,W 22-17,*,,0,0,0.0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,50,85%,0,0%,
106,2022,2022-11-06,9,9,30.083,NWE,,IND,W 26-3,*,,0,0,3.0,4,2,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0%,42,68%,0,0%,
107,2022,2022-11-20,10,11,30.097,NWE,,NYJ,W 10-3,*,,0,0,1.5,3,2,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0%,41,82%,0,0%,
108,2022,2022-11-24,11,12,30.101,NWE,@,MIN,L 26-33,*,,0,0,0.0,1,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0%,60,87%,0,0%,
109,2022,2022-12-01,12,13,30.108,NWE,,BUF,L 10-24,*,,0,0,0.0,2,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0%,60,80%,0,0%,
110,2022,2022-12-12,13,14,30.119,NWE,@,ARI,W 27-13,*,,0,0,1.5,3,1,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0%,54,72%,0,0%,
111,2022,2022-12-18,14,15,30.125,NWE,@,LVR,L 24-30,*,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,52,76%,0,0%,
112,2022,2022-12-24,15,16,30.131,NWE,,CIN,L 18-22,*,,0,0,1.0,5,1,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0%,68,82%,0,0%,
113,2022,2023-01-01,16,17,30.139,NWE,,MIA,W 23-21,*,,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,56,79%,0,0%,
114,2022,2023-01-08,17,18,30.146,NWE,@,BUF,L 23-35,*,,0,0,0.0,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,40,68%,0,0%,
115,2023,2023-09-10,1,1,31.026,NWE,,PHI,L 20-25,*,,0,0,1.0,3,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0%,50,76%,1,3%,
116,2023,2023-09-17,2,2,31.033,NWE,,MIA,L 17-24,,,0,0,1.0,4,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0%,51,81%,0,0%,
117,2023,2023-09-24,3,3,31.040,NWE,@,NYJ,W 15-10,,1,0,2,2.0,2,3,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0%,42,67%,0,0%,
118,2023,2023-10-01,4,4,31.047,NWE,@,DAL,L 3-38,*,,0,0,0.0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0%,41,59%,0,0%,
119,2023,2023-10-08,5,5,,NWE,,NOR,L 0-34,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
120,2023,2023-10-15,6,6,,NWE,@,LVR,L 17-21,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
121,2023,2023-10-22,7,7,,NWE,,BUF,W 29-25,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
122,2023,2023-10-29,8,8,,NWE,@,MIA,L 17-31,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
123,2023,2023-11-05,9,9,,NWE,,WAS,L 17-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
124,2023,2023-11-12,10,10,,NWE,,IND,L 6-10,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
125,2023,2023-11-26,11,12,,NWE,@,NYG,L 7-10,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
126,2023,2023-12-03,12,13,,NWE,,LAC,L 0-6,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
127,2023,2023-12-07,13,14,,NWE,@,PIT,W 21-18,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
128,2023,2023-12-17,14,15,,NWE,,KAN,L 17-27,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
129,2023,2023-12-24,15,16,,NWE,@,DEN,W 26-23,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
