Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
13,2018,2018-12-09,13,14,22.055,BUF,,NYJ,L 23-27,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,1,1%,0,0%,0,0%,
14,2018,2018-12-16,14,15,22.062,BUF,,DET,W 14-13,,0,0,0,,0,0.0%,,1,7,7.00,0,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,8,12%,0,0%,0,0%,
15,2018,2018-12-23,,16,,BUF,@,NWE,L 12-24,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
16,2018,2018-12-30,16,17,22.076,BUF,,MIA,W 42-17,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,4,6%,0,0%,0,0%,
17,2019,2019-09-08,1,1,22.328,CAR,,LAR,L 27-30,,0,0,0,,0,0.0%,,0,0,,0,2,51,25.50,0,2,30,15.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,22,63%,
18,2019,2019-09-12,2,2,22.332,CAR,,TAM,L 14-20,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,4,39,9.75,0,0,0,0.0,0,0,0,0,0,2,0,0,1,0,0,0,0%,0,0%,21,70%,
19,2019,2019-09-22,3,3,22.342,CAR,@,ARI,W 38-20,,0,0,0,,0,0.0%,,0,0,,0,2,36,18.00,0,1,0,0.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,20,67%,
20,2019,2019-09-29,4,4,22.349,CAR,@,HOU,W 16-10,,0,0,0,,0,0.0%,,0,0,,0,2,48,24.00,0,1,0,0.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,13,52%,
21,2019,2019-10-06,5,5,22.356,CAR,,JAX,W 34-27,,0,0,0,,0,0.0%,,0,0,,0,2,39,19.50,0,1,3,3.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,18,53%,
22,2019,2019-10-13,6,6,22.363,CAR,@,TAM,W 37-26,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,10,10.00,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,1,1%,0,0%,23,59%,
23,2020,2020-09-14,1,1,23.335,PIT,@,NYG,W 26-16,,0,0,0,,0,0.0%,,0,0,,0,1,33,33.00,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,4,15%,
24,2020,2020-09-20,2,2,23.341,PIT,,DEN,W 26-21,,0,0,0,,0,0.0%,,0,0,,0,2,64,32.00,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,6,20%,
25,2020,2020-09-27,3,3,23.348,PIT,,HOU,W 28-21,,0,0,0,,0,0.0%,,0,0,,0,2,47,23.50,0,2,25,12.50,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,4%,0,0%,9,32%,
26,2020,2020-10-11,4,5,23.362,PIT,,PHI,W 38-29,*,3,3,12,4.00,0,100.0%,4.00,2,63,31.50,0,2,48,24.00,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,18,24%,0,0%,5,19%,
27,2020,2020-10-18,5,6,24.003,PIT,,CLE,W 38-7,,1,0,0,,0,0.0%,0.00,0,0,,0,1,28,28.00,0,3,37,12.33,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,13,20%,0,0%,8,30%,
28,2020,2020-10-25,6,7,24.010,PIT,@,TEN,W 27-24,,2,2,12,6.00,0,100.0%,6.00,0,0,,0,1,17,17.00,0,3,83,27.67,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,8,10%,0,0%,10,36%,
29,2020,2020-11-01,7,8,24.017,PIT,@,BAL,W 28-24,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,2,48,24.00,0,1,5,5.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,22,41%,0,0%,7,27%,
30,2020,2020-11-08,8,9,24.024,PIT,@,DAL,W 24-19,,2,2,16,8.00,0,100.0%,8.00,0,0,,0,1,29,29.00,0,1,0,0.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,28,41%,0,0%,7,26%,
31,2020,2020-11-15,9,10,24.031,PIT,,CIN,W 36-10,,2,2,4,2.00,0,100.0%,2.00,1,-1,-1.00,0,3,49,16.33,0,4,60,15.00,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,15,21%,0,0%,14,37%,
32,2020,2020-11-22,10,11,24.038,PIT,@,JAX,W 27-3,,4,4,20,5.00,0,100.0%,5.00,1,3,3.00,0,0,0,,0,3,19,6.33,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,20,27%,0,0%,9,32%,
33,2020,2020-12-02,11,12,24.048,PIT,,BAL,W 19-14,*,1,1,8,8.00,0,100.0%,8.00,0,0,,0,3,52,17.33,0,2,6,3.00,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,9,13%,0,0%,10,40%,
34,2020,2020-12-07,12,13,24.053,PIT,,WAS,L 17-23,,3,2,4,2.00,0,66.7%,1.33,0,0,,0,1,32,32.00,0,3,28,9.33,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,5,7%,0,0%,14,44%,
35,2020,2020-12-13,13,14,24.059,PIT,@,BUF,L 15-26,,0,0,0,,0,0.0%,,0,0,,0,2,40,20.00,0,1,0,0.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,7%,0,0%,11,39%,
36,2020,2020-12-21,14,15,24.067,PIT,@,CIN,L 17-27,,1,1,-2,-2.00,0,100.0%,-2.00,0,0,,0,1,30,30.00,0,3,19,6.33,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,6%,0,0%,13,41%,
37,2020,2020-12-27,15,16,24.073,PIT,,IND,W 28-24,,0,0,0,,0,0.0%,,0,0,,0,4,76,19.00,0,2,13,6.50,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,6%,0,0%,10,33%,
38,2020,2021-01-03,16,17,24.080,PIT,@,CLE,L 22-24,,2,2,-3,-1.50,0,100.0%,-1.50,0,0,,0,2,53,26.50,0,1,3,3.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,12,18%,0,0%,8,32%,
39,2021,2021-09-12,1,1,24.332,PIT,@,BUF,W 23-16,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,5,5.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,5%,0,0%,9,31%,
40,2021,2021-09-19,2,2,24.339,PIT,,LVR,L 17-26,,0,0,0,,0,0.0%,,0,0,,0,4,92,23.00,0,2,21,10.50,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,2%,0,0%,11,39%,
41,2021,2021-09-26,3,3,24.346,PIT,,CIN,L 10-24,,4,3,33,11.00,0,75.0%,8.25,0,0,,0,1,22,22.00,0,1,14,14.00,0,0,0,0.0,0,0,0,0,0,1,0,0,1,1,0,47,57%,0,0%,10,42%,
42,2021,2021-10-03,4,4,24.353,PIT,@,GNB,L 17-27,,1,1,2,2.00,0,100.0%,2.00,0,0,,0,3,99,33.00,0,1,14,14.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,7%,0,0%,9,36%,
43,2021,2021-10-10,5,5,24.360,PIT,,DEN,W 27-19,,2,1,1,1.00,0,50.0%,0.50,0,0,,0,2,35,17.50,0,1,0,0.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,34,52%,0,0%,9,35%,
44,2021,2021-10-17,6,6,25.002,PIT,,SEA,W 23-20,,2,2,18,9.00,0,100.0%,9.00,0,0,,0,3,73,24.33,0,4,29,7.25,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,52,69%,0,0%,12,35%,
45,2021,2021-10-31,7,8,25.016,PIT,@,CLE,W 15-10,*,0,0,0,,0,0.0%,,1,10,10.00,0,2,44,22.00,0,2,29,14.50,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,11,15%,0,0%,7,37%,
46,2021,2021-11-08,8,9,25.024,PIT,,CHI,W 29-27,,1,1,12,12.00,0,100.0%,12.00,0,0,,0,2,40,20.00,0,4,28,7.00,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,26,36%,0,0%,11,31%,
47,2021,2021-11-14,9,10,25.030,PIT,,DET,T 16-16,*,12,9,63,7.00,0,75.0%,5.25,0,0,,0,2,35,17.50,0,6,54,9.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,61,70%,0,0%,14,41%,
48,2021,2021-11-21,10,11,25.037,PIT,@,LAC,L 37-41,,2,2,12,6.00,0,100.0%,6.00,1,5,5.00,0,2,63,31.50,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,15,22%,0,0%,10,29%,
49,2021,2021-11-28,11,12,,PIT,@,CIN,L 10-41,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
50,2021,2021-12-05,12,13,25.051,PIT,,BAL,W 20-19,,4,1,7,7.00,0,25.0%,1.75,0,0,,0,3,46,15.33,0,4,33,8.25,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,40,67%,0,0%,9,36%,
51,2021,2021-12-09,13,14,25.055,PIT,@,MIN,L 28-36,*,8,6,32,5.33,0,75.0%,4.00,0,0,,0,3,62,20.67,0,1,8,8.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,63,85%,0,0%,11,33%,
52,2021,2021-12-19,14,15,25.065,PIT,,TEN,W 19-13,,3,1,0,0.00,0,33.3%,0.00,0,0,,0,2,38,19.00,0,3,39,13.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,33,67%,0,0%,7,26%,
53,2021,2021-12-26,15,16,25.072,PIT,@,KAN,L 10-36,*,8,4,25,6.25,0,50.0%,3.13,0,0,,0,3,61,20.33,0,1,20,20.00,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,45,63%,0,0%,10,38%,
54,2021,2022-01-03,16,17,25.080,PIT,,CLE,W 26-14,*,10,4,35,8.75,0,40.0%,3.50,0,0,,0,0,0,,0,5,44,8.80,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,53,65%,0,0%,10,32%,
55,2021,2022-01-09,17,18,25.086,PIT,@,BAL,W 16-13,,9,4,37,9.25,0,44.4%,4.11,0,0,,0,3,66,22.00,0,2,29,14.50,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,50,66%,0,0%,12,38%,
56,2022,2022-09-11,1,1,25.331,SFO,@,CHI,L 10-19,,2,1,20,20.00,0,50.0%,10.00,0,0,,0,2,42,21.00,0,2,23,11.50,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,18,26%,0,0%,10,42%,
57,2022,2022-09-18,2,2,25.338,SFO,,SEA,W 27-7,,2,1,16,16.00,0,50.0%,8.00,0,0,,0,0,0,,0,3,23,7.67,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,18,24%,0,0%,7,30%,
58,2022,2022-09-25,3,3,25.345,SFO,@,DEN,L 10-11,,1,1,11,11.00,0,100.0%,11.00,0,0,,0,2,23,11.50,0,5,40,8.00,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,10,18%,0,0%,13,46%,
59,2022,2022-10-03,4,4,25.353,SFO,,LAR,W 24-9,*,3,1,6,6.00,0,33.3%,2.00,0,0,,0,1,21,21.00,0,2,34,17.00,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,9,18%,0,0%,8,32%,
60,2022,2022-10-09,5,5,25.359,SFO,@,CAR,W 37-15,,0,0,0,,0,0.0%,,0,0,,0,1,5,5.00,0,2,8,4.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,18,27%,0,0%,8,29%,
61,2022,2022-10-16,6,6,26.001,SFO,@,ATL,L 14-28,,1,0,0,,0,0.0%,0.00,0,0,,0,3,74,24.67,0,1,35,35.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,20,33%,0,0%,10,45%,
62,2022,2022-10-23,7,7,26.008,SFO,,KAN,L 23-44,,4,4,65,16.25,1,100.0%,16.25,0,0,,0,4,64,16.00,0,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,20,25%,0,0%,8,29%,
63,2022,2022-10-30,8,8,26.015,SFO,@,LAR,W 31-14,*,2,1,11,11.00,0,50.0%,5.50,0,0,,0,2,66,33.00,0,3,34,11.33,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,30,57%,0,0%,8,33%,
64,2022,2022-11-13,9,10,26.029,SFO,,LAC,W 22-16,,1,1,33,33.00,0,100.0%,33.00,0,0,,0,1,29,29.00,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,7,10%,0,0%,9,32%,
65,2022,2022-11-21,10,11,26.037,SFO,@,ARI,W 38-10,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,2,13,6.50,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,8,14%,0,0%,7,27%,
66,2022,2022-11-27,11,12,26.043,SFO,,NOR,W 13-0,,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,2,18,9.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,7,10%,0,0%,5,29%,
67,2022,2022-12-04,12,13,26.050,SFO,,MIA,W 33-17,,0,0,0,,0,0.0%,,0,0,,0,2,50,25.00,0,2,34,17.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,7,8%,0,0%,8,27%,
68,2022,2022-12-11,13,14,26.057,SFO,,TAM,W 35-7,,1,1,11,11.00,0,100.0%,11.00,3,7,2.33,0,2,54,27.00,0,3,43,14.33,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,28,44%,0,0%,5,24%,
69,2022,2022-12-15,14,15,26.061,SFO,@,SEA,W 21-13,,3,1,16,16.00,0,33.3%,5.33,0,0,,0,2,67,33.50,0,2,17,8.50,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,27,42%,0,0%,11,39%,
70,2022,2022-12-24,15,16,26.070,SFO,,WAS,W 37-20,,1,0,0,,0,0.0%,0.00,1,71,71.00,1,1,23,23.00,0,2,12,6.00,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,19,37%,0,0%,8,30%,
71,2022,2023-01-01,16,17,26.078,SFO,@,LVR,W 37-34,,2,1,42,42.00,0,50.0%,21.00,0,0,,0,2,48,24.00,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,28,42%,0,0%,9,27%,
72,2022,2023-01-08,17,18,26.085,SFO,,ARI,W 38-13,,0,0,0,,0,0.0%,,0,0,,0,1,33,33.00,0,2,22,11.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,12,19%,0,0%,6,23%,
73,2023,2023-09-10,1,1,26.330,SFO,@,PIT,W 30-7,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,3,41,13.67,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,4%,0,0%,8,31%,
74,2023,2023-09-17,2,2,26.337,SFO,@,LAR,W 30-23,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,13,13.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,7%,0,0%,7,25%,
75,2023,2023-09-21,3,3,26.341,SFO,,NYG,W 30-12,*,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,3,22,7.33,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,38,46%,0,0%,10,36%,
76,2023,2023-10-01,4,4,26.351,SFO,,ARI,W 35-16,,2,2,22,11.00,0,100.0%,11.00,0,0,,0,1,18,18.00,0,2,24,12.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,13,24%,0,0%,8,36%,
77,2023,2023-10-08,5,5,26.358,SFO,,DAL,W 42-10,,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0,,0,4,39,9.75,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,13,18%,0,0%,8,30%,
78,2023,2023-10-15,6,6,27.000,SFO,@,CLE,L 17-19,,2,1,4,4.00,0,50.0%,2.00,2,23,11.50,0,2,45,22.50,0,2,13,6.50,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,44,71%,0,0%,10,32%,
79,2023,2023-10-23,7,7,27.008,SFO,@,MIN,L 17-22,,3,2,20,10.00,0,66.7%,6.67,0,0,,0,1,34,34.00,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,19,36%,0,0%,7,32%,
80,2023,2023-10-29,8,8,27.014,SFO,,CIN,L 17-31,,2,2,43,21.50,0,100.0%,21.50,0,0,,0,1,16,16.00,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,29,49%,0,0%,9,36%,
81,2023,2023-11-12,9,10,27.028,SFO,@,JAX,W 34-3,,0,0,0,,0,0.0%,,0,0,,0,1,20,20.00,0,3,22,7.33,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,6,26%,
82,2023,2023-11-19,10,11,27.035,SFO,,TAM,W 27-14,,0,0,0,,0,0.0%,,0,0,,0,2,40,20.00,0,1,2,2.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,3%,0,0%,6,27%,
83,2023,2023-11-23,11,12,27.039,SFO,@,SEA,W 31-13,,1,1,23,23.00,0,100.0%,23.00,0,0,,0,2,52,26.00,0,3,10,3.33,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,8,12%,0,0%,9,31%,
84,2023,2023-12-03,12,13,,SFO,@,PHI,W 42-19,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
85,2023,2023-12-10,13,14,,SFO,,SEA,W 28-16,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
86,2023,2023-12-17,14,15,,SFO,@,ARI,W 45-29,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
87,2023,2023-12-25,15,16,,SFO,,BAL,L 19-33,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
88,2023,2023-12-31,16,17,,SFO,@,WAS,W 27-10,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
89,2023,2024-01-07,17,18,27.084,SFO,,LAR,L 20-21,,4,3,22,7.33,0,75.0%,5.50,1,7,7.00,0,0,0,,0,2,17,8.50,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,36,59%,0,0%,6,32%,
90,2024,2024-09-08,1,1,27.329,ATL,,PIT,L 10-18,,7,4,52,13.00,0,57.1%,7.43,0,0,,0,2,56,28.00,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,30,54%,0,0%,6,24%,
91,2024,2024-09-16,2,2,27.337,ATL,@,PHI,W 22-21,*,5,3,42,14.00,0,60.0%,8.40,1,3,3.00,0,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,61,100%,0,0%,5,23%,
92,2024,2024-09-22,3,3,27.343,ATL,,KAN,L 17-22,*,3,2,17,8.50,0,66.7%,5.67,1,20,20.00,0,1,28,28.00,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,58,95%,0,0%,6,25%,
93,2024,2024-09-29,4,4,27.350,ATL,,NOR,W 26-24,*,7,6,52,8.67,0,85.7%,7.43,0,0,,0,2,39,19.50,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,55,98%,0,0%,5,18%,
