Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
1,2020,2020-09-13,1,1,21.356,ATL,,SEA,L 25-38,*,0.0,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,62,100%,6,21%,
2,2020,2020-09-20,2,2,21.363,ATL,@,DAL,L 39-40,*,0.0,4,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,82,100%,6,16%,
3,2020,2020-09-27,3,3,,ATL,,CHI,L 26-30,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List
4,2020,2020-10-05,4,4,,ATL,@,GNB,L 16-30,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List
5,2020,2020-10-11,5,5,22.018,ATL,,CAR,L 16-23,*,0.0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,65,98%,5,19%,
6,2020,2020-10-18,6,6,22.025,ATL,@,MIN,W 40-23,*,0.0,5,1,6,1,0,1,0,0,1,0,0,0,0,0,0,0,0%,55,98%,4,14%,
7,2020,2020-10-25,7,7,22.032,ATL,,DET,L 22-23,*,0.0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,60,98%,8,35%,
8,2020,2020-10-29,8,8,22.036,ATL,@,CAR,W 25-17,*,0.0,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,54,100%,5,21%,
9,2020,2020-11-08,9,9,22.046,ATL,,DEN,W 34-27,*,0.0,2,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,73,100%,11,31%,
10,2020,2020-11-22,10,11,22.060,ATL,@,NOR,L 9-24,*,0.0,5,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0%,66,99%,7,26%,
11,2020,2020-11-29,11,12,22.067,ATL,,LVR,W 43-6,*,0.0,3,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0%,51,81%,2,6%,
12,2020,2020-12-06,12,13,22.074,ATL,,NOR,L 16-21,*,0.0,8,1,9,1,0,0,0,0,1,0,0,1,0,0,0,0,0%,76,97%,6,23%,
13,2020,2020-12-13,13,14,22.081,ATL,@,LAC,L 17-20,*,0.0,13,0,13,0,0,0,0,0,1,0,0,1,0,0,0,0,0%,73,100%,5,24%,
14,2020,2020-12-20,14,15,22.088,ATL,,TAM,L 27-31,*,0.0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,66,97%,7,21%,
15,2020,2020-12-27,15,16,22.095,ATL,@,KAN,L 14-17,*,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,67,100%,5,23%,
16,2020,2021-01-03,16,17,22.102,ATL,@,TAM,L 27-44,*,0.0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,59,88%,8,29%,
17,2021,2021-09-12,1,1,22.354,ATL,,PHI,L 6-32,*,0.0,6,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,68,96%,6,23%,
18,2021,2021-09-19,2,2,22.361,ATL,@,TAM,L 25-48,*,0.0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0%,44,70%,3,10%,
19,2021,2021-09-26,3,3,,ATL,@,NYG,W 17-14,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
20,2021,2021-10-03,4,4,23.010,ATL,,WAS,L 30-34,*,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,67,100%,1,4%,
21,2021,2021-10-10,5,5,23.017,ATL,,NYJ,W 27-20,*,0.0,4,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0%,56,100%,3,13%,
22,2021,2021-10-24,6,7,23.031,ATL,@,MIA,W 30-28,*,0.0,2,4,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,50,68%,3,11%,
23,2021,2021-10-31,7,8,23.038,ATL,,CAR,L 13-19,*,0.0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,74,100%,5,19%,
24,2021,2021-11-07,8,9,23.045,ATL,@,NOR,W 27-25,*,0.0,4,1,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0%,76,100%,3,11%,
25,2021,2021-11-14,9,10,23.052,ATL,@,DAL,L 3-43,*,0.0,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,56,73%,6,24%,
26,2021,2021-11-18,10,11,23.056,ATL,,NWE,L 0-25,*,0.0,4,5,9,0,0,1,35,0,1,0,0,0,0,0,0,0,0%,62,97%,6,25%,
27,2021,2021-11-28,11,12,23.066,ATL,@,JAX,W 21-14,*,0.0,5,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,67,92%,2,9%,
28,2021,2021-12-05,12,13,23.073,ATL,,TAM,L 17-30,*,0.0,2,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,70,100%,4,15%,
29,2021,2021-12-12,13,14,23.080,ATL,@,CAR,W 29-21,*,0.0,1,3,4,0,0,1,0,0,3,0,0,0,0,0,0,0,0%,64,100%,3,13%,
30,2021,2021-12-19,14,15,23.087,ATL,@,SFO,L 13-31,*,0.0,3,1,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0%,57,100%,5,21%,
31,2021,2021-12-26,15,16,23.094,ATL,,DET,W 20-16,*,0.0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,67,100%,4,17%,
32,2021,2022-01-02,16,17,23.101,ATL,@,BUF,L 15-29,*,1.0,6,1,7,1,1,1,7,0,1,0,0,0,0,0,0,0,0%,76,100%,3,16%,
33,2021,2022-01-09,17,18,23.108,ATL,,NOR,L 20-30,*,0.0,4,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,70,97%,7,26%,
34,2022,2022-09-11,1,1,23.353,ATL,,NOR,L 26-27,*,0.0,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,61,100%,0,0%,
35,2022,2022-09-18,2,2,23.360,ATL,@,LAR,L 27-31,*,0.0,6,3,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,53,84%,0,0%,
36,2022,2022-09-25,3,3,24.002,ATL,@,SEA,W 27-23,*,0.0,6,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0%,71,100%,0,0%,
37,2022,2022-10-02,4,4,24.009,ATL,,CLE,W 23-20,*,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,73,100%,0,0%,
38,2022,2022-10-09,5,5,24.016,ATL,@,TAM,L 15-21,*,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,79,100%,0,0%,
39,2022,2022-10-16,6,6,24.023,ATL,,SFO,W 28-14,*,0.0,2,2,4,0,0,0,0,0,1,1,0,0,1,21,0,0,0%,26,43%,0,0%,
40,2022,2022-10-23,7,7,24.030,ATL,@,CIN,L 17-35,*,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,8,12%,0,0%,
41,2022,2022-10-30,8,8,,ATL,,CAR,W 37-34,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
42,2022,2022-11-06,9,9,,ATL,,LAC,L 17-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
43,2022,2022-11-10,10,10,,ATL,@,CAR,L 15-25,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
44,2022,2022-11-20,11,11,24.058,ATL,,CHI,W 27-24,*,0.0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,69,100%,0,0%,
