Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Num,Pct,Num,Pct,Num,Pct,Status
20,2021,2021-10-03,4,4,24.066,WAS,@,ATL,W 34-30,,0.0,0,1,1,0,0,0,0,0,0,0,0%,23,30%,19,70%,
21,2021,2021-10-10,5,5,24.073,WAS,,NOR,L 22-33,,0.0,1,1,2,0,0,0,0,0,0,0,0%,22,39%,15,52%,
22,2021,2021-10-17,6,6,24.080,WAS,,KAN,L 13-31,,0.0,0,1,1,0,1,0,0,0,0,0,0%,23,28%,15,60%,
23,2021,2021-10-24,7,7,24.087,WAS,@,GNB,L 10-24,,,,,,,,,,,,0,0%,14,25%,12,63%,
24,2021,2021-10-31,8,8,24.094,WAS,@,DEN,L 10-17,,1.0,1,2,3,1,1,0,0,0,0,0,0%,19,36%,10,53%,
25,2021,2021-11-14,9,10,24.108,WAS,,TAM,W 29-19,*,0.0,1,0,1,0,0,0,0,0,0,0,0%,38,79%,6,24%,
26,2021,2021-11-21,10,11,24.115,WAS,@,CAR,W 27-21,*,0.5,1,5,6,1,1,0,0,0,0,0,0%,44,86%,6,23%,
27,2021,2021-11-29,11,12,24.123,WAS,,SEA,W 17-15,*,0.0,2,1,3,0,0,0,0,0,0,0,0%,36,77%,4,17%,
28,2021,2021-12-05,12,13,24.129,WAS,@,LVR,W 17-15,*,0.5,0,4,4,0,1,0,0,0,0,0,0%,44,75%,5,22%,
29,2021,2021-12-12,13,14,,WAS,,DAL,L 20-27,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
30,2021,2021-12-21,14,15,,WAS,@,PHI,L 17-27,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
31,2021,2021-12-26,15,16,24.150,WAS,@,DAL,L 14-56,*,0.0,1,0,1,0,0,0,0,0,0,0,0%,30,41%,5,15%,
32,2021,2022-01-02,16,17,,WAS,,PHI,L 16-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
33,2021,2022-01-09,17,18,24.164,WAS,@,NYG,W 22-7,*,0.5,2,2,4,1,1,0,0,0,1,0,0%,30,50%,0,0%,
34,2022,2022-09-11,1,1,25.044,WAS,,JAX,W 28-22,*,0.0,2,0,2,0,0,0,0,0,0,0,0%,37,53%,5,21%,
35,2022,2022-09-18,2,2,25.051,WAS,@,DET,L 27-36,*,1.0,1,0,1,1,2,0,0,0,0,0,0%,43,70%,7,22%,
36,2022,2022-09-25,3,3,,WAS,,PHI,L 8-24,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
37,2022,2022-10-02,4,4,25.065,WAS,@,DAL,L 10-25,*,0.0,0,1,1,0,1,0,0,0,0,0,0%,33,54%,0,0%,
38,2022,2022-10-09,5,5,25.072,WAS,,TEN,L 17-21,*,1.0,3,1,4,1,4,0,0,0,0,0,0%,37,58%,0,0%,
39,2022,2022-10-13,6,6,25.076,WAS,@,CHI,W 12-7,*,0.0,1,2,3,0,1,0,0,0,1,0,0%,41,57%,0,0%,
40,2022,2022-10-23,7,7,25.086,WAS,,GNB,W 23-21,*,0.0,0,2,2,0,0,0,0,0,0,0,0%,42,78%,0,0%,
41,2022,2022-10-30,8,8,25.093,WAS,@,IND,W 17-16,*,0.0,0,1,1,0,3,0,0,0,0,0,0%,39,67%,0,0%,
42,2022,2022-11-06,9,9,25.100,WAS,,MIN,L 17-20,*,0.0,2,1,3,1,1,0,0,0,0,0,0%,46,70%,0,0%,
43,2022,2022-11-14,10,10,25.108,WAS,@,PHI,W 32-21,*,0.0,0,2,2,0,0,0,0,0,0,0,0%,29,58%,0,0%,
44,2022,2022-11-20,11,11,25.114,WAS,@,HOU,W 23-10,*,0.0,2,0,2,1,0,0,0,0,0,0,0%,31,55%,0,0%,
45,2022,2022-11-27,12,12,25.121,WAS,,ATL,W 19-13,*,0.0,0,1,1,0,1,0,0,0,0,0,0%,36,63%,0,0%,
46,2022,2022-12-04,13,13,25.128,WAS,@,NYG,T 20-20,*,,,,,,,,,,,0,0%,35,53%,0,0%,
47,2022,2022-12-18,14,15,25.142,WAS,,NYG,L 12-20,*,0.0,0,0,0,0,2,0,0,0,0,0,0%,39,62%,0,0%,
48,2022,2022-12-24,15,16,25.148,WAS,@,SFO,L 20-37,*,1.0,1,0,1,1,1,0,0,0,0,0,0%,18,35%,3,11%,
49,2022,2023-01-01,16,17,,WAS,,CLE,L 10-24,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
50,2022,2023-01-08,17,18,,WAS,,DAL,W 26-6,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
51,2023,2023-09-10,1,1,26.043,WAS,,ARI,W 20-16,*,0.0,1,2,3,0,1,0,0,0,0,0,0%,42,68%,0,0%,
52,2023,2023-09-17,2,2,26.050,WAS,@,DEN,W 35-33,*,1.0,1,0,1,1,1,0,0,0,0,0,0%,21,32%,0,0%,
53,2023,2023-09-24,3,3,26.057,WAS,,BUF,L 3-37,,,,,,,,,,,,0,0%,22,32%,0,0%,
54,2023,2023-10-01,4,4,26.064,WAS,@,PHI,L 31-34,,0.0,0,0,0,0,1,0,0,0,0,0,0%,16,23%,0,0%,
55,2023,2023-10-05,5,5,26.068,WAS,,CHI,L 20-40,,0.0,0,2,2,0,0,0,0,0,0,0,0%,18,28%,2,7%,
56,2023,2023-10-15,6,6,26.078,WAS,@,ATL,W 24-16,,0.0,0,1,1,0,2,0,0,0,0,0,0%,32,39%,6,25%,
57,2023,2023-10-22,7,7,26.085,WAS,@,NYG,L 7-14,,0.0,1,2,3,0,0,0,0,0,0,0,0%,17,25%,10,34%,
58,2023,2023-10-29,8,8,26.092,WAS,,PHI,L 31-38,,0.0,1,0,1,0,0,0,0,0,0,0,0%,21,33%,8,29%,
59,2023,2023-11-05,9,9,26.099,WAS,@,NWE,W 20-17,*,0.0,1,1,2,0,1,0,0,0,0,0,0%,44,69%,0,0%,
60,2023,2023-11-12,10,10,26.106,WAS,@,SEA,L 26-29,*,0.0,1,0,1,0,1,0,0,0,0,0,0%,24,30%,0,0%,
61,2023,2023-11-19,11,11,,WAS,,NYG,L 19-31,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
62,2023,2023-11-23,12,12,,WAS,@,DAL,L 10-45,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
63,2023,2023-12-03,13,13,,WAS,,MIA,L 15-45,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
64,2023,2023-12-17,14,15,,WAS,@,LAR,L 20-28,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
65,2023,2023-12-24,15,16,26.148,WAS,@,NYJ,L 28-30,*,0.0,3,0,3,1,0,0,0,0,0,0,0%,62,69%,0,0%,
66,2023,2023-12-31,16,17,26.155,WAS,,SFO,L 10-27,*,0.0,2,2,4,0,1,0,0,0,0,0,0%,46,66%,0,0%,
67,2023,2024-01-07,17,18,26.162,WAS,,DAL,L 10-38,*,0.0,0,1,1,0,0,0,0,0,0,0,0%,53,74%,0,0%,
68,2024,2024-09-08,1,1,27.041,ATL,,PIT,L 10-18,,0.0,2,3,5,2,0,0,0,0,0,0,0%,31,46%,1,4%,
69,2024,2024-09-16,2,2,27.049,ATL,@,PHI,W 22-21,,0.0,1,0,1,1,0,0,0,0,0,0,0%,39,55%,0,0%,
70,2024,2024-09-22,3,3,27.055,ATL,,KAN,L 17-22,,0.0,0,1,1,0,0,0,0,0,0,0,0%,35,47%,0,0%,
71,2024,2024-09-29,4,4,27.062,ATL,,NOR,W 26-24,,0.0,2,3,5,1,0,0,0,0,0,0,0%,34,46%,0,0%,
72,2024,2024-10-03,5,5,27.066,ATL,,TAM,W 36-30,,0.0,2,3,5,1,0,0,0,0,0,0,0%,25,47%,0,0%,
73,2024,2024-10-13,6,6,27.076,ATL,@,CAR,W 38-20,*,0.0,1,0,1,1,0,0,0,0,0,0,0%,24,36%,0,0%,
74,2024,2024-10-20,7,7,27.083,ATL,,SEA,L 14-34,*,1.0,1,0,1,1,2,0,0,0,0,0,0%,32,53%,0,0%,
75,2024,2024-10-27,8,8,27.090,ATL,@,TAM,W 31-26,*,0.0,2,2,4,0,0,0,0,0,0,0,0%,33,45%,0,0%,
76,2024,2024-11-03,9,9,27.097,ATL,,DAL,W 27-21,*,0.0,1,0,1,0,0,0,0,0,0,0,0%,24,31%,0,0%,
77,2024,2024-11-10,10,10,27.104,ATL,@,NOR,L 17-20,*,0.0,0,0,0,0,0,0,0,0,0,0,0%,29,55%,0,0%,
78,2024,2024-11-17,11,11,,ATL,@,DEN,L 6-38,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
