Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
12,2018,2018-12-02,12,13,23.042,OAK,,KAN,L 33-40,*,0.0,0,0,0,0,0,0,0,0,1,0,0,76,100%,0,0%,5,16%,
13,2018,2018-12-09,13,14,23.049,OAK,,PIT,W 24-21,*,0.0,0,0,0,,,0,0,0,0,0,0,67,100%,0,0%,4,16%,
14,2018,2018-12-16,14,15,23.056,OAK,@,CIN,L 16-30,*,0.0,0,0,0,,,0,0,0,0,0,0,59,100%,0,0%,4,12%,
15,2018,2018-12-24,15,16,23.064,OAK,,DEN,W 27-14,*,0.0,0,0,0,,,0,0,0,0,0,0,62,100%,0,0%,5,18%,
16,2018,2018-12-30,16,17,23.070,OAK,@,KAN,L 3-35,*,0.0,0,0,0,,,0,0,0,0,0,0,66,100%,0,0%,1,5%,
17,2019,2019-09-09,1,1,23.323,OAK,,DEN,W 24-16,,,,,,,,0,,,0,0,0,6,11%,0,0%,4,16%,
18,2019,2019-09-15,2,2,23.329,OAK,,KAN,L 10-28,,,,,,,,0,,,0,0,0,14,23%,0,0%,2,8%,
19,2019,2019-09-22,3,3,23.336,OAK,@,MIN,L 14-34,,,,,,,,0,,,0,0,0,10,17%,0,0%,3,12%,
20,2019,2019-09-29,,4,,OAK,@,IND,W 31-24,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
21,2019,2019-10-06,,5,,OAK,,CHI,W 24-21,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
22,2019,2019-10-20,6,7,23.364,OAK,@,GNB,L 24-42,,,,,,,,0,,,0,0,0,2,3%,0,0%,4,15%,
23,2019,2019-10-27,,8,,OAK,@,HOU,L 24-27,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
24,2019,2019-11-03,,9,,OAK,,DET,W 31-24,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
25,2019,2019-11-07,,10,,OAK,,LAC,W 26-24,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
26,2019,2019-11-17,10,11,24.027,OAK,,CIN,W 17-10,,,,,,,,0,,,0,0,0,2,3%,0,0%,3,13%,
27,2019,2019-11-24,11,12,24.034,OAK,@,NYJ,L 3-34,,,,,,,,0,,,0,0,0,0,0%,0,0%,2,7%,
28,2019,2019-12-01,12,13,24.041,OAK,@,KAN,L 9-40,,,,,,,,0,,,0,0,0,2,3%,0,0%,3,13%,
29,2019,2019-12-08,13,14,24.048,OAK,,TEN,L 21-42,*,,,,,,,0,,,0,0,0,62,100%,0,0%,3,11%,
30,2019,2019-12-15,14,15,24.055,OAK,,JAX,L 16-20,*,,,,,,,0,,,0,0,0,75,100%,0,0%,6,21%,
31,2019,2019-12-22,15,16,24.062,OAK,@,LAC,W 24-17,*,,,,,,,0,,,0,0,0,20,32%,0,0%,4,15%,
32,2019,2019-12-29,16,17,24.069,OAK,@,DEN,L 15-16,,,,,,,,0,,,0,0,0,0,0%,0,0%,4,14%,
33,2020,2020-09-13,1,1,,LVR,@,CAR,W 34-30,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
34,2020,2020-09-21,2,2,24.336,LVR,,NOR,W 34-24,,,,,,,,0,,,0,0,0,0,0%,0,0%,6,22%,
35,2020,2020-09-27,3,3,24.342,LVR,@,NWE,L 20-36,,,,,,,,0,,,0,0,0,0,0%,0,0%,5,16%,
36,2020,2020-10-04,4,4,24.349,LVR,,BUF,L 23-30,,,,,,,,0,,,0,0,0,8,11%,0,0%,5,19%,
37,2020,2020-10-11,5,5,,LVR,@,KAN,W 40-32,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
38,2020,2020-10-25,6,7,25.004,LVR,,TAM,L 20-45,,0.0,0,0,0,0,0,0,0,0,0,0,0,42,65%,0,0%,2,6%,
39,2020,2020-11-01,7,8,25.011,LVR,@,CLE,W 16-6,,,,,,,,0,,,0,0,0,49,68%,0,0%,5,28%,
40,2020,2020-11-08,8,9,25.018,LVR,@,LAC,W 31-26,*,,,,,,,0,,,0,0,0,51,100%,0,0%,5,17%,
41,2020,2020-11-15,9,10,25.025,LVR,,DEN,W 37-12,*,,,,,,,0,,,0,0,0,72,100%,0,0%,7,24%,
42,2020,2020-11-22,10,11,25.032,LVR,,KAN,L 31-35,*,,,,,,,0,,,0,0,0,59,100%,0,0%,5,19%,
43,2020,2020-11-29,11,12,25.039,LVR,@,ATL,L 6-43,*,,,,,,,0,,,0,0,0,63,100%,0,0%,2,6%,
44,2020,2020-12-06,12,13,25.046,LVR,@,NYJ,W 31-28,,,,,,,,0,,,0,0,0,2,3%,0,0%,5,19%,
